student_id,school_id,grade_band,anonymized_student_key,active_flag
2707,28,K-2,ANON-002707-5079,True
2708,27,3-5,ANON-002708-9758,True
2709,4,K-2,ANON-002709-6692,True
2710,21,6-8,ANON-002710-6317,True
2711,3,6-8,ANON-002711-3189,True
2712,14,6-8,ANON-002712-6318,True
2713,2,K-2,ANON-002713-6824,True
2714,8,6-8,ANON-002714-3895,True
2715,9,K-2,ANON-002715-9804,True
2716,22,K-2,ANON-002716-7258,True
2717,21,6-8,ANON-002717-4377,True
2718,27,9-12,ANON-002718-4614,True
2719,11,6-8,ANON-002719-4341,True
2720,19,9-12,ANON-002720-3550,True
2721,15,3-5,ANON-002721-8109,True
2722,12,3-5,ANON-002722-8848,True
2723,3,9-12,ANON-002723-3973,True
2724,15,3-5,ANON-002724-3885,True
2725,7,9-12,ANON-002725-3955,True
2726,21,6-8,ANON-002726-1344,True
2727,10,3-5,ANON-002727-3911,True
2728,27,9-12,ANON-002728-4077,True
2729,3,3-5,ANON-002729-2180,True
2730,14,3-5,ANON-002730-8455,True
2731,30,9-12,ANON-002731-2642,True
2732,24,3-5,ANON-002732-1193,True
2733,20,K-2,ANON-002733-7191,True
2734,13,K-2,ANON-002734-2802,True
2735,27,K-2,ANON-002735-1716,True
2736,5,3-5,ANON-002736-2369,True
2737,9,3-5,ANON-002737-1221,True
2738,26,K-2,ANON-002738-2742,True
2739,18,6-8,ANON-002739-2392,True
2740,7,3-5,ANON-002740-8871,True
2741,25,9-12,ANON-002741-3672,True
2742,10,6-8,ANON-002742-8846,True
2743,5,3-5,ANON-002743-1915,True
2744,18,6-8,ANON-002744-9906,True
2745,4,K-2,ANON-002745-1729,True
2746,4,6-8,ANON-002746-2680,True
2747,17,9-12,ANON-002747-3323,True
2748,1,3-5,ANON-002748-1393,True
2749,8,9-12,ANON-002749-7314,True
2750,5,6-8,ANON-002750-5699,True
2751,8,9-12,ANON-002751-2841,True
2752,16,3-5,ANON-002752-2804,True
2753,8,K-2,ANON-002753-5617,True
2754,12,K-2,ANON-002754-6467,True
2755,4,6-8,ANON-002755-2389,True
2756,29,K-2,ANON-002756-3475,True
2757,6,9-12,ANON-002757-9691,True
2758,11,3-5,ANON-002758-7967,True
2759,5,6-8,ANON-002759-5702,True
2760,12,K-2,ANON-002760-5441,True
2761,30,9-12,ANON-002761-7047,True
2762,30,6-8,ANON-002762-2251,True
2763,26,K-2,ANON-002763-3435,True
2764,25,3-5,ANON-002764-6247,True
2765,5,9-12,ANON-002765-8318,True
2766,24,9-12,ANON-002766-2102,True
2767,4,9-12,ANON-002767-5562,True
2768,5,K-2,ANON-002768-6292,True
2769,5,3-5,ANON-002769-7308,True
2770,12,6-8,ANON-002770-9097,True
2771,14,9-12,ANON-002771-7782,True
2772,20,6-8,ANON-002772-3264,True
2773,26,3-5,ANON-002773-7278,True
2774,14,9-12,ANON-002774-9826,True
2775,18,9-12,ANON-002775-9724,True
2776,18,3-5,ANON-002776-7301,True
2777,3,9-12,ANON-002777-9633,True
2778,19,3-5,ANON-002778-2429,True
2779,8,6-8,ANON-002779-1046,True
2780,7,K-2,ANON-002780-6937,True
2781,18,9-12,ANON-002781-3188,True
2782,30,K-2,ANON-002782-1976,True
2783,30,6-8,ANON-002783-6912,True
2784,28,3-5,ANON-002784-5828,True
2785,15,3-5,ANON-002785-7898,True
2786,8,3-5,ANON-002786-4679,True
2787,2,3-5,ANON-002787-2920,True
2788,23,3-5,ANON-002788-7184,True
2789,24,K-2,ANON-002789-7958,True
2790,12,K-2,ANON-002790-2736,True
2791,22,K-2,ANON-002791-8812,True
2792,27,3-5,ANON-002792-1494,True
2793,5,6-8,ANON-002793-3314,True
2794,3,3-5,ANON-002794-2262,True
2795,1,9-12,ANON-002795-3452,True
2796,25,3-5,ANON-002796-8696,True
2797,24,3-5,ANON-002797-9641,True
2798,23,6-8,ANON-002798-8703,True
2799,14,6-8,ANON-002799-8274,True
2800,26,K-2,ANON-002800-5698,True
2801,4,3-5,ANON-002801-1983,True
2802,29,K-2,ANON-002802-3843,True
2803,17,3-5,ANON-002803-1178,True
2804,13,9-12,ANON-002804-8443,True
2805,18,6-8,ANON-002805-9222,True
2806,10,3-5,ANON-002806-7941,True
2807,30,3-5,ANON-002807-5453,True
2808,3,9-12,ANON-002808-3050,True
2809,24,3-5,ANON-002809-7560,True
2810,20,K-2,ANON-002810-4586,True
2811,13,3-5,ANON-002811-2264,True
2812,27,9-12,ANON-002812-8821,True
2813,11,9-12,ANON-002813-7233,True
2814,6,K-2,ANON-002814-7086,True
2815,21,9-12,ANON-002815-4190,True
2816,9,K-2,ANON-002816-2710,True
2817,3,6-8,ANON-002817-6496,True
2818,1,3-5,ANON-002818-5623,True
2819,6,K-2,ANON-002819-2070,True
2820,7,K-2,ANON-002820-6064,True
2821,7,3-5,ANON-002821-1530,True
2822,8,6-8,ANON-002822-2393,True
2823,19,K-2,ANON-002823-8926,True
2824,2,K-2,ANON-002824-6154,True
2825,3,6-8,ANON-002825-1138,True
2826,12,6-8,ANON-002826-7523,True
2827,17,3-5,ANON-002827-6152,True
2828,25,9-12,ANON-002828-6830,True
2829,5,K-2,ANON-002829-6428,True
2830,14,K-2,ANON-002830-9227,True
2831,26,3-5,ANON-002831-1388,True
2832,19,9-12,ANON-002832-8814,True
2833,19,K-2,ANON-002833-5753,True
2834,6,3-5,ANON-002834-8587,True
2835,3,K-2,ANON-002835-4794,True
2836,29,3-5,ANON-002836-3307,True
2837,25,3-5,ANON-002837-9218,True
2838,17,6-8,ANON-002838-8331,True
2839,26,3-5,ANON-002839-6554,True
2840,10,6-8,ANON-002840-8059,True
2841,2,9-12,ANON-002841-4917,True
2842,7,K-2,ANON-002842-3496,True
2843,19,9-12,ANON-002843-2595,True
2844,26,K-2,ANON-002844-3336,True
2845,25,6-8,ANON-002845-9964,True
2846,28,K-2,ANON-002846-9174,True
2847,4,9-12,ANON-002847-6139,True
2848,6,6-8,ANON-002848-3645,True
2849,3,6-8,ANON-002849-6952,True
2850,12,K-2,ANON-002850-2165,True
2851,6,9-12,ANON-002851-5226,True
2852,16,6-8,ANON-002852-8242,True
2853,21,3-5,ANON-002853-3031,True
2854,19,9-12,ANON-002854-1648,True
2855,12,6-8,ANON-002855-7568,True
2856,14,3-5,ANON-002856-8222,True
2857,12,6-8,ANON-002857-7122,True
2858,3,9-12,ANON-002858-9289,True
2859,15,6-8,ANON-002859-1699,True
2860,20,K-2,ANON-002860-5011,True
2861,23,K-2,ANON-002861-3532,True
2862,28,K-2,ANON-002862-5762,True
2863,13,3-5,ANON-002863-7541,True
2864,28,K-2,ANON-002864-4654,True
2865,13,9-12,ANON-002865-2531,True
2866,12,9-12,ANON-002866-8675,True
2867,21,9-12,ANON-002867-2787,True
2868,3,3-5,ANON-002868-2775,True
2869,30,9-12,ANON-002869-8096,True
2870,7,9-12,ANON-002870-6385,True
2871,3,6-8,ANON-002871-6610,True
2872,20,9-12,ANON-002872-4483,True
2873,23,9-12,ANON-002873-2873,True
2874,9,9-12,ANON-002874-1627,True
2875,18,3-5,ANON-002875-8699,True
2876,5,3-5,ANON-002876-6245,True
2877,19,K-2,ANON-002877-7230,True
2878,2,6-8,ANON-002878-8046,True
2879,16,3-5,ANON-002879-1886,True
2880,7,K-2,ANON-002880-7929,True
2881,9,6-8,ANON-002881-3885,True
2882,3,3-5,ANON-002882-2134,True
2883,9,9-12,ANON-002883-2338,True
2884,10,9-12,ANON-002884-7876,True
2885,17,3-5,ANON-002885-5250,True
2886,6,K-2,ANON-002886-2514,True
2887,29,9-12,ANON-002887-6603,True
2888,25,6-8,ANON-002888-3695,True
2889,7,6-8,ANON-002889-7866,True
2890,16,9-12,ANON-002890-9773,True
2891,23,3-5,ANON-002891-8156,True
2892,12,9-12,ANON-002892-1162,True
2893,18,3-5,ANON-002893-2274,True
2894,24,3-5,ANON-002894-6304,True
2895,22,6-8,ANON-002895-1232,True
2896,5,9-12,ANON-002896-3416,True
2897,16,6-8,ANON-002897-2861,True
2898,26,9-12,ANON-002898-5305,True
2899,17,K-2,ANON-002899-8381,True
2900,27,3-5,ANON-002900-8361,True
2901,21,K-2,ANON-002901-1597,True
2902,7,3-5,ANON-002902-7884,True
2903,23,3-5,ANON-002903-7185,True
2904,7,6-8,ANON-002904-4436,True
2905,7,K-2,ANON-002905-7066,True
2906,27,6-8,ANON-002906-1265,True
2907,10,6-8,ANON-002907-9226,True
2908,27,K-2,ANON-002908-9177,True
2909,21,9-12,ANON-002909-7783,True
2910,14,6-8,ANON-002910-6770,True
2911,27,9-12,ANON-002911-9571,True
2912,25,6-8,ANON-002912-2857,True
2913,30,3-5,ANON-002913-8517,True
2914,14,6-8,ANON-002914-3898,True
2915,18,3-5,ANON-002915-9892,True
2916,14,9-12,ANON-002916-5669,True
2917,28,9-12,ANON-002917-5640,True
2918,23,K-2,ANON-002918-2435,True
2919,26,K-2,ANON-002919-2468,True
2920,21,K-2,ANON-002920-7738,True
2921,4,9-12,ANON-002921-9924,True
2922,4,9-12,ANON-002922-9247,True
2923,19,K-2,ANON-002923-5749,True
2924,28,9-12,ANON-002924-4471,True
2925,8,9-12,ANON-002925-7243,True
2926,4,3-5,ANON-002926-8693,True
2927,4,6-8,ANON-002927-8601,True
2928,14,9-12,ANON-002928-1124,True
2929,12,3-5,ANON-002929-9315,True
2930,10,6-8,ANON-002930-5333,True
2931,10,9-12,ANON-002931-4957,True
2932,1,9-12,ANON-002932-1535,True
2933,1,K-2,ANON-002933-3512,True
2934,26,6-8,ANON-002934-9502,True
2935,27,6-8,ANON-002935-6490,True
2936,6,9-12,ANON-002936-4962,True
2937,18,9-12,ANON-002937-4156,True
2938,20,9-12,ANON-002938-1845,True
2939,26,9-12,ANON-002939-3111,True
2940,21,9-12,ANON-002940-3846,True
2941,13,6-8,ANON-002941-9475,True
2942,6,9-12,ANON-002942-4784,True
2943,4,3-5,ANON-002943-9261,True
2944,4,9-12,ANON-002944-5263,True
2945,27,3-5,ANON-002945-6282,True
2946,7,K-2,ANON-002946-2528,True
2947,1,9-12,ANON-002947-1189,True
2948,21,3-5,ANON-002948-1455,True
2949,20,K-2,ANON-002949-7265,True
2950,1,3-5,ANON-002950-8433,True
2951,21,6-8,ANON-002951-4056,True
2952,8,3-5,ANON-002952-5864,True
2953,7,3-5,ANON-002953-7194,True
2954,25,6-8,ANON-002954-1847,True
2955,9,K-2,ANON-002955-3355,True
2956,21,K-2,ANON-002956-2694,True
2957,4,9-12,ANON-002957-3010,True
2958,4,3-5,ANON-002958-5627,True
2959,9,3-5,ANON-002959-2520,True
2960,3,9-12,ANON-002960-6921,True
2961,30,3-5,ANON-002961-7402,True
2962,4,9-12,ANON-002962-1359,True
2963,14,K-2,ANON-002963-8971,True
2964,21,K-2,ANON-002964-4445,True
2965,22,9-12,ANON-002965-7148,True
2966,29,6-8,ANON-002966-8387,True
2967,26,3-5,ANON-002967-3945,True
2968,10,K-2,ANON-002968-3927,True
2969,22,K-2,ANON-002969-2920,True
2970,11,6-8,ANON-002970-8928,True
2971,20,K-2,ANON-002971-3595,True
2972,17,6-8,ANON-002972-2992,True
2973,7,K-2,ANON-002973-9781,True
2974,1,3-5,ANON-002974-4543,True
2975,28,6-8,ANON-002975-2880,True
2976,29,3-5,ANON-002976-1483,True
2977,11,3-5,ANON-002977-4600,True
2978,3,3-5,ANON-002978-5384,True
2979,9,9-12,ANON-002979-4264,True
2980,3,6-8,ANON-002980-5822,True
2981,15,9-12,ANON-002981-8144,True
2982,17,9-12,ANON-002982-4163,True
2983,9,3-5,ANON-002983-4242,True
2984,22,6-8,ANON-002984-7436,True
2985,4,6-8,ANON-002985-3714,True
2986,26,3-5,ANON-002986-8992,True
2987,14,9-12,ANON-002987-7942,True
2988,20,6-8,ANON-002988-6222,True
2989,20,K-2,ANON-002989-7275,True
2990,14,3-5,ANON-002990-6782,True
2991,12,K-2,ANON-002991-8363,True
2992,6,K-2,ANON-002992-9378,True
2993,9,9-12,ANON-002993-5808,True
2994,20,6-8,ANON-002994-7525,True
2995,1,K-2,ANON-002995-3947,True
2996,26,6-8,ANON-002996-8035,True
2997,26,3-5,ANON-002997-6861,True
2998,8,K-2,ANON-002998-4525,True
2999,22,6-8,ANON-002999-7094,True
3000,5,6-8,ANON-003000-3003,True
3001,1,6-8,ANON-003001-1178,True
3002,23,6-8,ANON-003002-4502,True
3003,15,6-8,ANON-003003-4811,True
3004,18,K-2,ANON-003004-7317,True
3005,10,3-5,ANON-003005-9638,True
3006,7,K-2,ANON-003006-5555,True
3007,23,K-2,ANON-003007-7909,True
3008,22,9-12,ANON-003008-6206,True
3009,27,6-8,ANON-003009-4246,True
3010,7,K-2,ANON-003010-9092,True
3011,16,K-2,ANON-003011-5496,True
3012,14,K-2,ANON-003012-3033,True
3013,15,3-5,ANON-003013-6355,True
3014,19,9-12,ANON-003014-4873,True
3015,19,K-2,ANON-003015-5670,True
3016,1,K-2,ANON-003016-8565,True
3017,10,3-5,ANON-003017-7599,True
3018,2,K-2,ANON-003018-6527,True
3019,21,K-2,ANON-003019-2137,True
3020,16,K-2,ANON-003020-7800,True
3021,24,6-8,ANON-003021-5500,True
3022,11,6-8,ANON-003022-7559,True
3023,3,6-8,ANON-003023-9090,True
3024,20,K-2,ANON-003024-7444,True
3025,10,9-12,ANON-003025-9082,True
3026,28,K-2,ANON-003026-7126,True
3027,20,K-2,ANON-003027-1479,True
3028,8,K-2,ANON-003028-1170,True
3029,5,K-2,ANON-003029-6289,True
3030,28,9-12,ANON-003030-4708,True
3031,6,K-2,ANON-003031-4131,True
3032,24,6-8,ANON-003032-9807,True
3033,1,K-2,ANON-003033-5254,True
3034,29,K-2,ANON-003034-2815,True
3035,2,6-8,ANON-003035-2229,True
3036,9,6-8,ANON-003036-7218,True
3037,9,3-5,ANON-003037-3257,True
3038,19,9-12,ANON-003038-2964,True
3039,5,6-8,ANON-003039-3424,True
3040,25,9-12,ANON-003040-8320,True
3041,22,K-2,ANON-003041-9548,True
3042,17,3-5,ANON-003042-8830,True
3043,22,9-12,ANON-003043-5596,True
3044,11,9-12,ANON-003044-4700,True
3045,3,6-8,ANON-003045-5853,True
3046,23,K-2,ANON-003046-6783,True
3047,18,3-5,ANON-003047-4373,True
3048,23,K-2,ANON-003048-2231,True
3049,16,K-2,ANON-003049-4481,True
3050,1,3-5,ANON-003050-8670,True
3051,27,9-12,ANON-003051-4078,True
3052,16,K-2,ANON-003052-6577,True
3053,7,6-8,ANON-003053-6108,True
3054,23,9-12,ANON-003054-3523,True
3055,28,K-2,ANON-003055-3130,True
3056,8,6-8,ANON-003056-7317,True
3057,15,3-5,ANON-003057-7556,True
3058,7,K-2,ANON-003058-5552,True
3059,14,3-5,ANON-003059-6032,True
3060,28,K-2,ANON-003060-3413,True
3061,15,K-2,ANON-003061-2805,True
3062,8,K-2,ANON-003062-8550,True
3063,6,6-8,ANON-003063-1468,True
3064,16,9-12,ANON-003064-6766,True
3065,9,K-2,ANON-003065-2377,True
3066,12,9-12,ANON-003066-4474,True
3067,5,9-12,ANON-003067-9227,True
3068,14,6-8,ANON-003068-1870,True
3069,15,6-8,ANON-003069-7058,True
3070,4,K-2,ANON-003070-7267,True
3071,24,9-12,ANON-003071-4177,True
3072,10,3-5,ANON-003072-7597,True
3073,6,6-8,ANON-003073-9676,True
3074,20,9-12,ANON-003074-9497,True
3075,14,K-2,ANON-003075-1817,True
3076,21,3-5,ANON-003076-2819,True
3077,8,K-2,ANON-003077-1870,True
3078,29,K-2,ANON-003078-5361,True
3079,8,K-2,ANON-003079-9718,True
3080,4,6-8,ANON-003080-4710,True
3081,29,9-12,ANON-003081-7421,True
3082,13,K-2,ANON-003082-4602,True
3083,24,6-8,ANON-003083-9112,True
3084,7,3-5,ANON-003084-4335,True
3085,12,6-8,ANON-003085-5718,True
3086,24,K-2,ANON-003086-2544,True
3087,6,9-12,ANON-003087-6002,True
3088,28,3-5,ANON-003088-3789,True
3089,11,K-2,ANON-003089-3730,True
3090,6,6-8,ANON-003090-8458,True
3091,5,K-2,ANON-003091-8775,True
3092,14,6-8,ANON-003092-1341,True
3093,6,6-8,ANON-003093-2261,True
3094,6,K-2,ANON-003094-6769,True
3095,16,K-2,ANON-003095-9000,True
3096,28,3-5,ANON-003096-8742,True
3097,4,K-2,ANON-003097-1284,True
3098,19,6-8,ANON-003098-4740,True
3099,17,3-5,ANON-003099-3401,True
3100,25,K-2,ANON-003100-2638,True
3101,10,6-8,ANON-003101-8415,True
3102,16,6-8,ANON-003102-9940,True
3103,9,9-12,ANON-003103-5153,True
3104,12,9-12,ANON-003104-1222,True
3105,27,6-8,ANON-003105-5933,True
3106,23,6-8,ANON-003106-9484,True
3107,25,9-12,ANON-003107-2847,True
3108,9,K-2,ANON-003108-3423,True
3109,14,3-5,ANON-003109-3320,True
3110,12,9-12,ANON-003110-1506,True
3111,8,9-12,ANON-003111-6888,True
3112,7,K-2,ANON-003112-4175,True
3113,30,9-12,ANON-003113-2768,True
3114,9,9-12,ANON-003114-9632,True
3115,6,6-8,ANON-003115-6715,True
3116,29,6-8,ANON-003116-7406,True
3117,19,9-12,ANON-003117-5526,True
3118,10,3-5,ANON-003118-1673,True
3119,19,6-8,ANON-003119-3014,True
3120,14,9-12,ANON-003120-6685,True
3121,10,K-2,ANON-003121-1136,True
3122,16,3-5,ANON-003122-8640,True
3123,22,3-5,ANON-003123-9571,True
3124,10,3-5,ANON-003124-5974,True
3125,16,6-8,ANON-003125-2058,True
3126,26,6-8,ANON-003126-1255,True
3127,15,K-2,ANON-003127-4560,True
3128,10,K-2,ANON-003128-1871,True
3129,16,6-8,ANON-003129-1083,True
3130,14,6-8,ANON-003130-1010,True
3131,2,6-8,ANON-003131-3256,True
3132,12,6-8,ANON-003132-9224,True
3133,22,3-5,ANON-003133-2409,True
3134,23,6-8,ANON-003134-3337,True
3135,24,3-5,ANON-003135-8078,True
3136,19,K-2,ANON-003136-5764,True
3137,8,K-2,ANON-003137-8752,True
3138,30,6-8,ANON-003138-5075,True
3139,26,9-12,ANON-003139-7923,True
3140,13,K-2,ANON-003140-5280,True
3141,30,6-8,ANON-003141-6091,True
3142,6,9-12,ANON-003142-6283,True
3143,26,3-5,ANON-003143-4268,True
3144,9,3-5,ANON-003144-7820,True
3145,18,3-5,ANON-003145-5932,True
3146,10,K-2,ANON-003146-5871,True
3147,19,9-12,ANON-003147-9942,True
3148,6,9-12,ANON-003148-8158,True
3149,4,3-5,ANON-003149-9627,True
3150,15,6-8,ANON-003150-9254,True
3151,30,6-8,ANON-003151-8673,True
3152,12,9-12,ANON-003152-8643,True
3153,14,9-12,ANON-003153-8557,True
3154,1,K-2,ANON-003154-7896,True
3155,3,3-5,ANON-003155-5954,True
3156,26,3-5,ANON-003156-9391,True
3157,12,3-5,ANON-003157-9900,True
3158,29,6-8,ANON-003158-1877,True
3159,25,9-12,ANON-003159-3063,True
3160,13,K-2,ANON-003160-8582,True
3161,26,9-12,ANON-003161-1890,True
3162,3,K-2,ANON-003162-5426,True
3163,27,K-2,ANON-003163-6463,True
3164,20,K-2,ANON-003164-5760,True
3165,19,9-12,ANON-003165-6428,True
3166,28,K-2,ANON-003166-2989,True
3167,24,K-2,ANON-003167-4359,True
3168,17,3-5,ANON-003168-9115,True
3169,5,3-5,ANON-003169-3535,True
3170,10,6-8,ANON-003170-1105,True
3171,26,9-12,ANON-003171-4288,True
3172,4,K-2,ANON-003172-1000,True
3173,5,K-2,ANON-003173-9516,True
3174,4,3-5,ANON-003174-4347,True
3175,4,9-12,ANON-003175-1403,True
3176,27,9-12,ANON-003176-7401,True
3177,2,K-2,ANON-003177-5913,True
3178,13,9-12,ANON-003178-4015,True
3179,27,3-5,ANON-003179-9957,True
3180,9,9-12,ANON-003180-3018,True
3181,14,3-5,ANON-003181-1354,True
3182,6,3-5,ANON-003182-4943,True
3183,6,3-5,ANON-003183-8801,True
3184,16,6-8,ANON-003184-5742,True
3185,22,K-2,ANON-003185-9076,True
3186,12,6-8,ANON-003186-7409,True
3187,13,K-2,ANON-003187-8601,True
3188,14,9-12,ANON-003188-3427,True
3189,1,6-8,ANON-003189-8488,True
3190,4,9-12,ANON-003190-1180,True
3191,19,6-8,ANON-003191-1558,True
3192,21,9-12,ANON-003192-1698,True
3193,30,6-8,ANON-003193-3282,True
3194,15,9-12,ANON-003194-5536,True
3195,1,3-5,ANON-003195-6861,True
3196,17,3-5,ANON-003196-6715,True
3197,29,9-12,ANON-003197-9405,True
3198,3,3-5,ANON-003198-3480,True
3199,12,6-8,ANON-003199-8528,True
3200,23,3-5,ANON-003200-5560,True
3201,26,6-8,ANON-003201-7454,True
3202,3,9-12,ANON-003202-7168,True
3203,16,3-5,ANON-003203-9306,True
3204,25,6-8,ANON-003204-3120,True
3205,23,6-8,ANON-003205-6703,True
3206,19,9-12,ANON-003206-2107,True
3207,2,K-2,ANON-003207-3607,True
3208,8,K-2,ANON-003208-2740,True
3209,16,9-12,ANON-003209-6302,True
3210,25,3-5,ANON-003210-4876,True
3211,4,3-5,ANON-003211-7292,True
3212,25,9-12,ANON-003212-2054,True
3213,2,6-8,ANON-003213-2875,True
3214,2,K-2,ANON-003214-8234,True
3215,25,6-8,ANON-003215-1482,True
3216,30,3-5,ANON-003216-6261,True
3217,4,9-12,ANON-003217-7187,True
3218,5,3-5,ANON-003218-4206,True
3219,9,9-12,ANON-003219-8168,True
3220,22,6-8,ANON-003220-4694,True
3221,7,3-5,ANON-003221-8111,True
3222,27,3-5,ANON-003222-2409,True
3223,19,K-2,ANON-003223-2576,True
3224,7,K-2,ANON-003224-3302,True
3225,29,K-2,ANON-003225-6891,True
3226,25,9-12,ANON-003226-9955,True
3227,28,K-2,ANON-003227-6582,True
3228,6,9-12,ANON-003228-4115,True
3229,27,3-5,ANON-003229-8761,True
3230,17,6-8,ANON-003230-6840,True
3231,20,3-5,ANON-003231-2100,True
3232,15,9-12,ANON-003232-7162,True
3233,28,K-2,ANON-003233-2280,True
3234,5,6-8,ANON-003234-2653,True
3235,4,9-12,ANON-003235-4777,True
3236,2,6-8,ANON-003236-1369,True
3237,8,6-8,ANON-003237-5118,True
3238,13,6-8,ANON-003238-2113,True
3239,28,3-5,ANON-003239-5719,True
3240,3,3-5,ANON-003240-9482,True
3241,30,6-8,ANON-003241-7540,True
3242,20,K-2,ANON-003242-9944,True
3243,23,K-2,ANON-003243-8716,True
3244,30,6-8,ANON-003244-1491,True
3245,2,6-8,ANON-003245-7904,True
3246,9,3-5,ANON-003246-6481,True
3247,29,K-2,ANON-003247-3282,True
3248,7,6-8,ANON-003248-2021,True
3249,8,9-12,ANON-003249-2194,True
3250,26,K-2,ANON-003250-6666,True
3251,3,9-12,ANON-003251-2320,True
3252,29,9-12,ANON-003252-3121,True
3253,9,K-2,ANON-003253-2704,True
3254,2,9-12,ANON-003254-9316,True
3255,8,6-8,ANON-003255-8069,True
3256,16,6-8,ANON-003256-4731,True
3257,1,K-2,ANON-003257-1431,True
3258,25,3-5,ANON-003258-9752,True
3259,20,9-12,ANON-003259-1296,True
3260,18,9-12,ANON-003260-1854,True
3261,13,9-12,ANON-003261-3051,True
3262,14,9-12,ANON-003262-3257,True
3263,4,9-12,ANON-003263-2933,True
3264,29,6-8,ANON-003264-6763,True
3265,7,6-8,ANON-003265-8152,True
3266,30,K-2,ANON-003266-4902,True
3267,8,K-2,ANON-003267-1164,True
3268,8,9-12,ANON-003268-9785,True
3269,19,K-2,ANON-003269-1244,True
3270,28,3-5,ANON-003270-1931,True
3271,3,K-2,ANON-003271-3076,True
3272,15,3-5,ANON-003272-5630,True
3273,2,6-8,ANON-003273-6728,True
3274,20,3-5,ANON-003274-5790,True
3275,5,9-12,ANON-003275-8843,True
3276,22,K-2,ANON-003276-2258,True
3277,3,6-8,ANON-003277-9907,True
3278,7,9-12,ANON-003278-6848,True
3279,29,3-5,ANON-003279-8266,True
3280,23,6-8,ANON-003280-7011,True
3281,25,6-8,ANON-003281-5001,True
3282,17,6-8,ANON-003282-6224,True
3283,23,K-2,ANON-003283-1884,True
3284,12,9-12,ANON-003284-8966,True
3285,9,K-2,ANON-003285-4335,True
3286,30,3-5,ANON-003286-9535,True
3287,8,6-8,ANON-003287-4453,True
3288,4,6-8,ANON-003288-3325,True
3289,2,3-5,ANON-003289-8213,True
3290,21,9-12,ANON-003290-2871,True
3291,1,9-12,ANON-003291-1553,True
3292,9,6-8,ANON-003292-7294,True
3293,10,K-2,ANON-003293-1978,True
3294,9,9-12,ANON-003294-9115,True
3295,1,9-12,ANON-003295-7302,True
3296,15,K-2,ANON-003296-4677,True
3297,7,9-12,ANON-003297-4021,True
3298,22,9-12,ANON-003298-9724,True
3299,2,6-8,ANON-003299-1512,True
3300,18,6-8,ANON-003300-1425,True
3301,30,6-8,ANON-003301-5301,True
3302,26,3-5,ANON-003302-1448,True
3303,11,9-12,ANON-003303-8004,True
3304,26,K-2,ANON-003304-2789,True
3305,18,9-12,ANON-003305-5709,True
3306,28,9-12,ANON-003306-7944,True
3307,19,6-8,ANON-003307-3663,True
3308,13,9-12,ANON-003308-4903,True
3309,5,K-2,ANON-003309-5598,True
3310,26,6-8,ANON-003310-2401,True
3311,8,6-8,ANON-003311-6530,True
3312,19,9-12,ANON-003312-1632,True
3313,20,6-8,ANON-003313-6926,True
3314,9,6-8,ANON-003314-1202,True
3315,4,6-8,ANON-003315-6259,True
3316,27,6-8,ANON-003316-3929,True
3317,15,9-12,ANON-003317-1282,True
3318,15,K-2,ANON-003318-8642,True
3319,2,6-8,ANON-003319-8867,True
3320,21,3-5,ANON-003320-7694,True
3321,2,K-2,ANON-003321-5529,True
3322,29,6-8,ANON-003322-2049,True
3323,15,3-5,ANON-003323-5227,True
3324,25,6-8,ANON-003324-5252,True
3325,28,9-12,ANON-003325-3084,True
3326,8,3-5,ANON-003326-3406,True
3327,28,K-2,ANON-003327-4812,True
3328,4,K-2,ANON-003328-4018,True
3329,22,9-12,ANON-003329-6199,True
3330,2,3-5,ANON-003330-1996,True
3331,23,6-8,ANON-003331-5217,True
3332,1,6-8,ANON-003332-9854,True
3333,23,K-2,ANON-003333-4845,True
3334,12,K-2,ANON-003334-2269,True
3335,17,9-12,ANON-003335-2854,True
3336,17,K-2,ANON-003336-4882,True
3337,7,6-8,ANON-003337-7084,True
3338,27,9-12,ANON-003338-2169,True
3339,21,9-12,ANON-003339-5638,True
3340,5,K-2,ANON-003340-6350,True
3341,20,6-8,ANON-003341-6488,True
3342,14,6-8,ANON-003342-8711,True
3343,10,K-2,ANON-003343-3626,True
3344,12,K-2,ANON-003344-5765,True
3345,30,3-5,ANON-003345-1418,True
3346,4,3-5,ANON-003346-6129,True
3347,17,6-8,ANON-003347-4520,True
3348,13,K-2,ANON-003348-3458,True
3349,13,K-2,ANON-003349-2266,True
3350,30,3-5,ANON-003350-9249,True
3351,19,9-12,ANON-003351-9830,True
3352,24,K-2,ANON-003352-9646,True
3353,26,K-2,ANON-003353-8738,True
3354,22,9-12,ANON-003354-6192,True
3355,9,3-5,ANON-003355-5801,True
3356,30,3-5,ANON-003356-6385,True
3357,8,6-8,ANON-003357-4782,True
3358,15,6-8,ANON-003358-2890,True
3359,23,3-5,ANON-003359-8291,True
3360,24,9-12,ANON-003360-6929,True
3361,3,6-8,ANON-003361-9284,True
3362,3,6-8,ANON-003362-8932,True
3363,20,3-5,ANON-003363-8355,True
3364,26,9-12,ANON-003364-4764,True
3365,19,3-5,ANON-003365-9808,True
3366,8,9-12,ANON-003366-3263,True
3367,20,6-8,ANON-003367-5700,True
3368,11,6-8,ANON-003368-2932,True
3369,3,9-12,ANON-003369-7898,True
3370,17,3-5,ANON-003370-9096,True
3371,21,3-5,ANON-003371-3947,True
