notification_id,request_id,recipient_user_id,notification_type,sent_at,read_at
376,1000296,119,Closure,2025-09-04 07:18:00,2025-09-04 08:18:00
377,1000297,207,Follow-up Due,2025-03-22 13:10:00,2025-03-23 12:10:00
378,1000298,29,Escalation,2026-02-27 02:39:00,
379,1000298,29,Follow-up Due,2026-02-26 06:39:00,2026-02-27 12:39:00
380,1000299,145,Closure,2026-01-17 07:48:00,2026-01-18 21:48:00
381,1000299,145,Assignment,2026-01-16 08:48:00,2026-01-16 16:48:00
382,1000300,16,Assignment,2025-12-26 09:42:00,2025-12-26 16:42:00
383,1000301,43,Assignment,2025-06-23 10:50:00,2025-06-24 02:50:00
384,1000302,21,Closure,2026-04-19 13:43:00,2026-04-20 09:43:00
385,1000303,239,Escalation,2025-12-23 20:17:00,2025-12-25 15:17:00
386,1000304,12,Follow-up Due,2026-06-09 18:45:00,
387,1000305,29,Assignment,2024-10-02 02:40:00,2024-10-03 19:40:00
388,1000305,29,Closure,2024-10-02 23:40:00,2024-10-04 10:40:00
389,1000306,1,SLA At Risk,2024-09-20 09:56:00,2024-09-21 07:56:00
390,1000307,48,Follow-up Due,2025-10-15 13:01:00,2025-10-17 08:01:00
391,1000307,48,Escalation,2025-10-15 21:01:00,2025-10-17 19:01:00
392,1000308,92,Escalation,2025-07-10 14:59:00,2025-07-11 06:59:00
393,1000309,1,SLA At Risk,2025-10-25 02:42:00,
394,1000310,21,Escalation,2025-01-18 12:12:00,2025-01-19 17:12:00
395,1000311,76,Assignment,2025-05-23 06:18:00,2025-05-25 04:18:00
396,1000312,97,Closure,2025-02-14 03:35:00,2025-02-15 19:35:00
397,1000313,174,Escalation,2025-01-18 05:46:00,2025-01-19 13:46:00
398,1000314,14,SLA At Risk,2025-08-18 14:47:00,2025-08-19 08:47:00
399,1000315,63,Assignment,2026-01-21 21:20:00,2026-01-23 13:20:00
400,1000316,18,Assignment,2025-12-23 00:38:00,
401,1000317,171,Assignment,2025-01-06 02:44:00,2025-01-06 19:44:00
402,1000318,13,SLA At Risk,2026-05-25 10:25:00,2026-05-26 09:25:00
403,1000318,13,Assignment,2026-05-27 07:25:00,2026-05-27 20:25:00
404,1000319,184,SLA At Risk,2026-01-31 10:09:00,2026-02-01 04:09:00
405,1000319,184,Escalation,2026-01-31 08:09:00,
406,1000320,117,Closure,2025-01-02 03:42:00,2025-01-02 10:42:00
407,1000321,38,Assignment,2026-01-23 10:25:00,2026-01-25 04:25:00
408,1000322,239,SLA At Risk,2025-06-08 14:25:00,
409,1000323,142,Escalation,2025-08-27 22:51:00,2025-08-28 16:51:00
410,1000324,237,Follow-up Due,2025-09-13 05:25:00,
411,1000324,237,Follow-up Due,2025-09-11 23:25:00,2025-09-12 18:25:00
412,1000325,76,Closure,2026-04-05 13:14:00,2026-04-06 14:14:00
413,1000325,76,Follow-up Due,2026-04-03 00:14:00,2026-04-04 21:14:00
414,1000326,212,Follow-up Due,2026-05-01 19:19:00,
415,1000326,212,Closure,2026-05-01 20:19:00,2026-05-02 07:19:00
416,1000327,152,Closure,2025-07-07 04:11:00,2025-07-07 16:11:00
417,1000327,152,Closure,2025-07-07 07:11:00,2025-07-09 00:11:00
418,1000328,121,Follow-up Due,2025-10-09 09:23:00,
419,1000329,73,Assignment,2025-05-29 00:08:00,2025-05-30 21:08:00
420,1000329,73,Assignment,2025-05-29 12:08:00,2025-05-31 10:08:00
421,1000330,66,Escalation,2025-10-31 04:02:00,2025-10-31 13:02:00
422,1000330,66,SLA At Risk,2025-10-31 02:02:00,2025-11-01 15:02:00
423,1000331,4,Escalation,2024-08-20 16:02:00,2024-08-21 13:02:00
424,1000332,171,Follow-up Due,2026-03-16 08:28:00,2026-03-17 18:28:00
425,1000333,83,SLA At Risk,2025-09-25 09:56:00,2025-09-25 22:56:00
426,1000334,252,Assignment,2025-06-18 01:00:00,
427,1000335,122,Escalation,2025-12-22 15:32:00,2025-12-23 21:32:00
428,1000336,177,Assignment,2024-12-28 17:51:00,
429,1000337,141,Follow-up Due,2026-05-02 01:40:00,
430,1000338,8,SLA At Risk,2025-10-30 02:46:00,2025-10-31 10:46:00
431,1000339,73,Assignment,2025-09-18 09:00:00,2025-09-20 04:00:00
432,1000339,73,Closure,2025-09-16 18:00:00,2025-09-17 00:00:00
433,1000340,29,Closure,2026-06-16 16:50:00,2026-06-18 15:50:00
434,1000341,41,Closure,2025-04-27 19:53:00,
435,1000341,41,Follow-up Due,2025-04-30 03:53:00,2025-04-30 06:53:00
436,1000342,27,Assignment,2025-05-28 03:00:00,2025-05-29 16:00:00
437,1000343,58,Escalation,2025-09-28 00:32:00,2025-09-29 01:32:00
438,1000343,58,Assignment,2025-09-29 02:32:00,2025-09-29 05:32:00
439,1000344,6,Assignment,2025-08-14 13:47:00,
440,1000345,64,Escalation,2026-01-18 05:08:00,2026-01-19 11:08:00
441,1000346,23,Escalation,2025-10-04 11:43:00,
442,1000347,105,Escalation,2024-10-15 22:31:00,
443,1000348,71,SLA At Risk,2025-07-28 13:01:00,2025-07-29 04:01:00
444,1000348,71,Escalation,2025-07-30 14:01:00,2025-08-01 01:01:00
445,1000349,73,Closure,2025-02-01 02:36:00,
446,1000350,249,Escalation,2024-10-11 16:15:00,2024-10-12 10:15:00
447,1000351,102,Escalation,2026-04-07 00:43:00,2026-04-07 06:43:00
448,1000351,102,SLA At Risk,2026-04-06 17:43:00,2026-04-08 06:43:00
449,1000352,81,Escalation,2024-12-04 20:55:00,2024-12-06 07:55:00
450,1000353,87,Assignment,2025-10-06 05:15:00,
451,1000354,17,Closure,2026-06-06 12:36:00,2026-06-08 08:36:00
452,1000355,48,Escalation,2025-12-13 14:12:00,
453,1000355,48,Closure,2025-12-12 15:12:00,2025-12-14 05:12:00
454,1000356,161,SLA At Risk,2026-02-11 17:08:00,
455,1000357,12,Escalation,2026-02-13 00:37:00,2026-02-13 20:37:00
456,1000358,207,Closure,2026-06-24 23:10:00,2026-06-26 08:10:00
457,1000358,207,Escalation,2026-06-25 01:10:00,2026-06-27 01:10:00
458,1000359,58,Assignment,2026-01-02 09:21:00,
459,1000360,53,SLA At Risk,2026-03-07 05:08:00,2026-03-07 17:08:00
460,1000361,131,Escalation,2024-08-19 15:32:00,2024-08-21 13:32:00
461,1000362,153,Escalation,2024-11-24 05:09:00,2024-11-25 08:09:00
462,1000363,169,Closure,2025-01-03 20:34:00,2025-01-04 03:34:00
463,1000363,169,Follow-up Due,2025-01-02 16:34:00,2025-01-03 03:34:00
464,1000364,179,SLA At Risk,2025-11-23 14:32:00,2025-11-24 18:32:00
465,1000364,179,SLA At Risk,2025-11-22 01:32:00,2025-11-22 09:32:00
466,1000365,171,Follow-up Due,2026-05-09 18:11:00,
467,1000366,176,SLA At Risk,2025-03-19 16:47:00,2025-03-20 05:47:00
468,1000366,176,Escalation,2025-03-19 12:47:00,
469,1000367,245,Closure,2025-01-04 01:32:00,2025-01-04 12:32:00
470,1000368,89,SLA At Risk,2025-08-29 04:59:00,2025-08-30 07:59:00
471,1000369,178,Assignment,2025-03-22 00:20:00,2025-03-22 12:20:00
472,1000370,122,Assignment,2026-06-16 18:24:00,2026-06-18 08:24:00
473,1000371,203,SLA At Risk,2025-10-22 09:31:00,2025-10-22 18:31:00
474,1000372,54,Follow-up Due,2026-02-19 15:43:00,
475,1000373,239,SLA At Risk,2025-06-15 13:09:00,
476,1000374,158,Closure,2026-04-17 23:58:00,
477,1000375,16,Escalation,2026-04-07 16:06:00,
478,1000376,197,Follow-up Due,2025-08-07 08:20:00,
479,1000377,23,Closure,2025-01-14 06:12:00,2025-01-15 07:12:00
480,1000378,95,SLA At Risk,2024-11-05 11:56:00,2024-11-05 19:56:00
481,1000379,81,Closure,2025-09-06 09:36:00,2025-09-07 18:36:00
482,1000379,81,Assignment,2025-09-06 22:36:00,2025-09-08 10:36:00
483,1000380,171,Closure,2026-02-15 22:26:00,2026-02-17 05:26:00
484,1000381,158,Assignment,2025-03-29 09:03:00,2025-03-29 10:03:00
485,1000382,26,SLA At Risk,2025-04-03 07:18:00,
486,1000383,63,Follow-up Due,2025-01-05 18:22:00,2025-01-07 06:22:00
487,1000384,14,Closure,2024-10-09 14:52:00,2024-10-10 13:52:00
488,1000384,14,Escalation,2024-10-09 14:52:00,
489,1000385,85,Escalation,2025-03-28 22:56:00,2025-03-30 20:56:00
490,1000386,133,Assignment,2025-09-07 12:20:00,2025-09-07 23:20:00
491,1000387,170,Closure,2025-08-25 02:13:00,2025-08-26 07:13:00
492,1000388,133,Escalation,2025-08-05 06:55:00,2025-08-07 04:55:00
493,1000389,139,SLA At Risk,2025-10-17 23:56:00,2025-10-19 12:56:00
494,1000389,139,Escalation,2025-10-18 19:56:00,2025-10-19 14:56:00
495,1000390,52,Assignment,2026-03-24 00:14:00,2026-03-24 13:14:00
496,1000390,52,Follow-up Due,2026-03-24 18:14:00,
497,1000391,99,Follow-up Due,2025-07-25 00:35:00,2025-07-26 07:35:00
498,1000392,45,Closure,2025-12-14 17:12:00,2025-12-15 22:12:00
499,1000393,245,Escalation,2024-11-26 18:43:00,
500,1000394,272,Follow-up Due,2025-03-24 22:24:00,2025-03-25 22:24:00
501,1000395,136,Follow-up Due,2025-12-28 01:20:00,2025-12-29 08:20:00
502,1000395,136,Closure,2025-12-29 03:20:00,2025-12-31 00:20:00
503,1000396,110,Escalation,2025-10-28 23:35:00,2025-10-29 13:35:00
504,1000396,110,Escalation,2025-10-31 03:35:00,2025-10-31 10:35:00
505,1000397,227,Assignment,2024-09-10 16:14:00,
506,1000397,227,Closure,2024-09-10 03:14:00,2024-09-10 07:14:00
507,1000398,87,Closure,2025-09-29 13:36:00,2025-09-30 13:36:00
508,1000399,168,Follow-up Due,2024-12-27 03:32:00,2024-12-28 14:32:00
509,1000400,155,Assignment,2025-12-07 04:40:00,2025-12-08 22:40:00
510,1000401,162,Assignment,2026-01-07 23:45:00,2026-01-09 01:45:00
511,1000401,162,Escalation,2026-01-06 17:45:00,2026-01-08 04:45:00
512,1000402,22,Escalation,2024-09-09 20:34:00,2024-09-11 12:34:00
513,1000403,95,Closure,2025-05-29 22:14:00,2025-05-30 17:14:00
514,1000403,95,Follow-up Due,2025-05-27 18:14:00,2025-05-29 18:14:00
515,1000404,167,SLA At Risk,2025-02-01 01:32:00,2025-02-01 06:32:00
516,1000405,197,Follow-up Due,2024-10-24 23:54:00,2024-10-25 10:54:00
517,1000406,171,SLA At Risk,2025-11-11 07:34:00,2025-11-12 09:34:00
518,1000406,171,Assignment,2025-11-11 04:34:00,2025-11-12 01:34:00
519,1000407,121,Closure,2025-01-22 12:52:00,2025-01-24 01:52:00
520,1000408,59,Escalation,2026-04-19 18:27:00,2026-04-20 09:27:00
521,1000408,59,Follow-up Due,2026-04-20 01:27:00,
522,1000409,111,Closure,2026-01-16 14:30:00,2026-01-18 05:30:00
523,1000410,36,Closure,2025-10-19 00:58:00,
524,1000411,96,Follow-up Due,2026-04-26 13:29:00,2026-04-27 03:29:00
525,1000411,96,Closure,2026-04-26 05:29:00,2026-04-27 01:29:00
526,1000412,4,Escalation,2024-11-03 08:21:00,2024-11-04 06:21:00
527,1000413,169,Escalation,2025-04-27 04:15:00,2025-04-28 01:15:00
528,1000413,169,Assignment,2025-04-27 21:15:00,
529,1000414,226,SLA At Risk,2025-11-03 19:12:00,2025-11-04 21:12:00
530,1000414,226,Assignment,2025-11-04 12:12:00,2025-11-05 01:12:00
531,1000415,136,Follow-up Due,2025-08-07 17:41:00,2025-08-09 00:41:00
532,1000416,82,Follow-up Due,2025-02-18 03:37:00,
533,1000416,82,Follow-up Due,2025-02-15 17:37:00,
534,1000417,131,Escalation,2025-08-05 07:22:00,2025-08-05 08:22:00
535,1000418,164,Escalation,2025-12-05 06:54:00,2025-12-05 18:54:00
536,1000419,264,Assignment,2026-01-21 22:47:00,
537,1000420,270,Follow-up Due,2025-08-09 14:30:00,2025-08-10 21:30:00
538,1000421,70,Escalation,2026-02-11 02:12:00,
539,1000421,70,Escalation,2026-02-12 17:12:00,
540,1000422,203,Follow-up Due,2024-12-21 07:26:00,
541,1000422,203,Closure,2024-12-23 13:26:00,2024-12-25 05:26:00
542,1000423,110,Escalation,2025-04-25 01:40:00,2025-04-27 00:40:00
543,1000424,203,Escalation,2024-09-15 06:25:00,
544,1000425,52,Escalation,2025-09-17 20:15:00,2025-09-18 21:15:00
545,1000426,196,Assignment,2026-01-28 22:32:00,2026-01-30 05:32:00
546,1000427,143,Assignment,2026-02-10 15:32:00,
547,1000428,74,SLA At Risk,2024-12-01 23:44:00,
548,1000429,141,Follow-up Due,2026-05-21 18:30:00,2026-05-23 00:30:00
549,1000430,49,Closure,2025-10-17 05:29:00,2025-10-17 20:29:00
550,1000430,49,Follow-up Due,2025-10-17 00:29:00,2025-10-17 14:29:00
551,1000431,58,Escalation,2025-02-27 03:26:00,
552,1000432,131,Escalation,2025-02-21 12:09:00,2025-02-23 10:09:00
553,1000433,67,Follow-up Due,2025-08-15 23:44:00,2025-08-16 06:44:00
554,1000434,132,SLA At Risk,2025-09-07 10:09:00,2025-09-08 11:09:00
555,1000434,132,Escalation,2025-09-05 20:09:00,2025-09-06 12:09:00
556,1000435,258,SLA At Risk,2026-05-20 11:57:00,2026-05-20 15:57:00
557,1000436,4,Escalation,2025-11-15 10:41:00,2025-11-17 08:41:00
558,1000437,1,Assignment,2025-09-17 04:46:00,2025-09-19 03:46:00
559,1000437,1,Closure,2025-09-16 01:46:00,2025-09-16 05:46:00
560,1000438,25,Escalation,2025-10-03 07:59:00,
561,1000438,25,SLA At Risk,2025-10-05 11:59:00,2025-10-05 21:59:00
562,1000439,197,Follow-up Due,2025-01-07 07:34:00,2025-01-09 07:34:00
563,1000440,136,Assignment,2025-06-15 21:07:00,
564,1000441,28,Escalation,2025-04-17 22:14:00,2025-04-18 09:14:00
565,1000441,28,Closure,2025-04-18 00:14:00,
566,1000442,106,Follow-up Due,2026-05-15 19:32:00,2026-05-17 16:32:00
567,1000443,98,Closure,2025-08-01 23:30:00,
568,1000444,174,Escalation,2025-05-22 21:26:00,2025-05-23 11:26:00
569,1000445,203,Assignment,2024-12-04 02:16:00,
570,1000446,64,SLA At Risk,2026-01-28 00:02:00,2026-01-29 13:02:00
571,1000446,64,Closure,2026-01-28 13:02:00,2026-01-29 02:02:00
572,1000447,92,Follow-up Due,2026-01-23 07:50:00,2026-01-23 14:50:00
573,1000448,117,Follow-up Due,2025-08-07 06:21:00,2025-08-08 05:21:00
574,1000449,66,SLA At Risk,2025-12-10 09:27:00,2025-12-12 09:27:00
575,1000449,66,SLA At Risk,2025-12-10 23:27:00,2025-12-11 18:27:00
576,1000450,255,Escalation,2025-03-11 13:39:00,2025-03-13 00:39:00
577,1000451,272,Closure,2025-03-01 02:42:00,
578,1000452,42,SLA At Risk,2025-01-22 02:03:00,2025-01-23 15:03:00
579,1000452,42,Closure,2025-01-20 01:03:00,2025-01-20 09:03:00
580,1000453,159,Assignment,2024-09-17 15:04:00,2024-09-18 13:04:00
581,1000453,159,Assignment,2024-09-17 11:04:00,2024-09-18 15:04:00
582,1000454,21,Follow-up Due,2024-12-06 03:29:00,
583,1000454,21,SLA At Risk,2024-12-06 10:29:00,2024-12-07 15:29:00
584,1000455,149,Follow-up Due,2024-08-30 22:07:00,
585,1000456,144,Assignment,2025-11-23 23:21:00,
586,1000456,144,Escalation,2025-11-24 19:21:00,2025-11-25 07:21:00
587,1000457,178,SLA At Risk,2026-01-24 18:40:00,2026-01-26 08:40:00
588,1000458,6,Assignment,2026-05-04 03:05:00,2026-05-04 05:05:00
589,1000459,182,Assignment,2025-01-05 07:23:00,
590,1000460,77,Assignment,2025-04-21 03:14:00,
591,1000461,109,Assignment,2025-04-08 15:55:00,
592,1000462,257,Closure,2024-12-12 08:03:00,2024-12-12 09:03:00
593,1000463,71,Assignment,2024-11-15 21:05:00,2024-11-16 06:05:00
594,1000464,17,SLA At Risk,2025-06-24 11:28:00,2025-06-25 08:28:00
595,1000464,17,Follow-up Due,2025-06-27 00:28:00,2025-06-28 10:28:00
596,1000465,149,Assignment,2026-05-21 21:25:00,2026-05-23 06:25:00
597,1000466,87,Closure,2025-10-13 15:01:00,2025-10-13 20:01:00
598,1000467,36,SLA At Risk,2026-03-01 04:54:00,2026-03-02 01:54:00
599,1000468,9,Assignment,2024-11-03 13:14:00,
600,1000468,9,Escalation,2024-11-03 18:14:00,2024-11-04 13:14:00
601,1000469,124,Closure,2026-01-09 20:45:00,2026-01-10 00:45:00
602,1000470,227,SLA At Risk,2025-11-21 21:54:00,2025-11-22 19:54:00
603,1000471,63,Assignment,2025-01-18 17:39:00,2025-01-19 04:39:00
604,1000472,102,Closure,2026-03-21 22:51:00,
605,1000472,102,SLA At Risk,2026-03-24 08:51:00,2026-03-25 05:51:00
606,1000473,124,Escalation,2025-12-19 05:05:00,2025-12-20 10:05:00
607,1000473,124,Closure,2025-12-17 16:05:00,2025-12-18 07:05:00
608,1000474,141,Follow-up Due,2024-10-23 20:34:00,2024-10-24 16:34:00
609,1000475,128,Closure,2025-05-31 15:02:00,2025-05-31 19:02:00
610,1000476,29,Escalation,2026-05-01 00:40:00,
611,1000477,43,Closure,2025-01-07 16:27:00,2025-01-08 20:27:00
612,1000478,264,Assignment,2025-09-28 18:57:00,2025-09-28 22:57:00
613,1000479,26,Assignment,2025-12-30 03:46:00,2025-12-31 12:46:00
614,1000480,79,SLA At Risk,2024-09-10 22:43:00,2024-09-11 20:43:00
615,1000481,85,Follow-up Due,2025-05-22 14:57:00,2025-05-24 12:57:00
616,1000481,85,Closure,2025-05-21 05:57:00,2025-05-22 05:57:00
617,1000482,36,Closure,2025-02-27 03:26:00,2025-02-28 03:26:00
618,1000483,25,Escalation,2024-10-13 23:30:00,2024-10-15 01:30:00
619,1000484,104,Escalation,2025-06-13 04:28:00,
620,1000485,126,SLA At Risk,2026-05-23 18:19:00,2026-05-25 11:19:00
621,1000486,34,Closure,2025-11-03 05:46:00,2025-11-03 18:46:00
622,1000486,34,Closure,2025-11-01 00:46:00,
623,1000487,105,SLA At Risk,2026-06-23 13:41:00,
624,1000487,105,Escalation,2026-06-22 16:41:00,
625,1000488,22,Assignment,2025-10-27 10:40:00,2025-10-28 22:40:00
626,1000489,113,Follow-up Due,2026-04-13 06:04:00,2026-04-13 12:04:00
627,1000490,49,Follow-up Due,2024-11-06 09:47:00,2024-11-08 03:47:00
628,1000490,49,Escalation,2024-11-03 19:47:00,2024-11-05 14:47:00
629,1000491,113,Assignment,2025-05-23 00:17:00,2025-05-23 15:17:00
630,1000491,113,Escalation,2025-05-21 21:17:00,2025-05-22 01:17:00
631,1000492,127,Escalation,2026-04-26 22:08:00,
632,1000493,82,Follow-up Due,2025-06-01 00:57:00,2025-06-01 13:57:00
633,1000494,149,Escalation,2025-04-19 20:42:00,
634,1000495,16,Closure,2024-08-23 22:58:00,2024-08-25 13:58:00
635,1000496,226,SLA At Risk,2026-06-27 22:20:00,2026-06-28 19:20:00
636,1000497,145,SLA At Risk,2025-08-09 13:14:00,2025-08-09 20:14:00
637,1000498,139,Assignment,2026-02-10 07:32:00,
638,1000499,182,Assignment,2025-04-08 06:03:00,2025-04-08 10:03:00
639,1000500,51,Closure,2025-11-02 23:05:00,
640,1000500,51,SLA At Risk,2025-11-02 08:05:00,2025-11-03 19:05:00
641,1000501,132,Assignment,2024-11-08 15:41:00,2024-11-09 10:41:00
642,1000502,164,Escalation,2025-06-03 18:06:00,2025-06-05 00:06:00
643,1000503,20,Follow-up Due,2026-05-06 04:25:00,2026-05-07 13:25:00
644,1000503,20,SLA At Risk,2026-05-05 18:25:00,2026-05-07 12:25:00
645,1000504,255,Closure,2025-10-19 02:14:00,2025-10-21 01:14:00
646,1000504,255,Follow-up Due,2025-10-18 08:14:00,2025-10-20 01:14:00
647,1000505,137,Closure,2024-10-24 22:27:00,2024-10-24 23:27:00
648,1000506,51,Follow-up Due,2026-07-01 20:18:00,2026-07-01 21:18:00
649,1000506,51,SLA At Risk,2026-07-01 05:18:00,2026-07-01 23:18:00
650,1000507,146,Follow-up Due,2024-10-02 23:42:00,
651,1000508,68,Escalation,2025-11-03 17:39:00,2025-11-05 14:39:00
652,1000509,26,SLA At Risk,2024-10-05 04:47:00,
653,1000510,42,Follow-up Due,2025-06-26 05:27:00,2025-06-28 02:27:00
654,1000511,68,Assignment,2025-11-10 08:42:00,
655,1000512,237,Escalation,2026-06-09 21:26:00,2026-06-10 15:26:00
656,1000513,184,SLA At Risk,2025-03-09 21:49:00,2025-03-11 21:49:00
657,1000514,68,Escalation,2025-05-12 00:21:00,2025-05-12 06:21:00
658,1000515,264,Closure,2025-07-18 16:36:00,2025-07-19 07:36:00
659,1000515,264,Assignment,2025-07-17 11:36:00,2025-07-19 02:36:00
660,1000516,46,Escalation,2025-11-03 11:14:00,2025-11-03 19:14:00
661,1000517,144,Assignment,2025-03-12 02:40:00,2025-03-13 22:40:00
662,1000518,138,Assignment,2026-06-06 10:11:00,
663,1000519,216,Escalation,2025-01-07 15:51:00,2025-01-08 22:51:00
664,1000520,50,SLA At Risk,2024-10-29 23:07:00,2024-10-31 00:07:00
665,1000521,17,SLA At Risk,2025-02-24 13:38:00,
666,1000522,49,Escalation,2025-02-03 20:36:00,
667,1000522,49,Escalation,2025-02-05 18:36:00,2025-02-06 13:36:00
668,1000523,10,Escalation,2025-04-24 17:11:00,2025-04-26 14:11:00
669,1000523,10,Escalation,2025-04-24 00:11:00,2025-04-24 18:11:00
670,1000524,115,SLA At Risk,2025-08-07 05:03:00,2025-08-08 09:03:00
671,1000525,114,Follow-up Due,2026-06-22 22:46:00,
672,1000526,160,SLA At Risk,2025-11-07 09:25:00,2025-11-09 03:25:00
673,1000526,160,Closure,2025-11-06 02:25:00,
674,1000527,146,Follow-up Due,2024-11-12 07:26:00,2024-11-14 00:26:00
675,1000528,152,Escalation,2025-01-14 19:54:00,
676,1000528,152,Assignment,2025-01-13 06:54:00,2025-01-15 00:54:00
677,1000529,182,Escalation,2025-04-17 18:02:00,
678,1000530,83,Follow-up Due,2025-07-07 12:06:00,2025-07-09 02:06:00
679,1000531,152,Assignment,2025-08-30 01:00:00,2025-08-30 06:00:00
680,1000532,102,Assignment,2026-02-11 23:21:00,2026-02-12 00:21:00
681,1000533,11,Escalation,2026-06-09 11:38:00,2026-06-10 02:38:00
682,1000534,173,SLA At Risk,2025-01-05 15:08:00,2025-01-07 09:08:00
683,1000535,124,SLA At Risk,2026-03-06 18:28:00,2026-03-07 18:28:00
684,1000536,138,Closure,2026-03-13 22:22:00,2026-03-15 04:22:00
685,1000537,74,Escalation,2025-09-30 08:11:00,
686,1000537,74,Escalation,2025-09-27 15:11:00,
687,1000538,62,Follow-up Due,2026-01-20 20:29:00,
688,1000539,52,SLA At Risk,2024-12-02 19:06:00,2024-12-03 13:06:00
689,1000540,43,SLA At Risk,2025-12-29 20:55:00,2025-12-30 02:55:00
690,1000540,43,Escalation,2025-12-29 01:55:00,2025-12-30 01:55:00
691,1000541,248,SLA At Risk,2026-04-19 23:07:00,2026-04-20 03:07:00
692,1000542,133,Follow-up Due,2025-05-14 21:38:00,
693,1000543,77,Escalation,2024-09-09 05:09:00,2024-09-10 06:09:00
694,1000544,51,Follow-up Due,2024-10-12 14:23:00,2024-10-12 20:23:00
695,1000544,51,SLA At Risk,2024-10-11 22:23:00,2024-10-12 08:23:00
696,1000545,171,Follow-up Due,2025-06-07 07:38:00,2025-06-08 20:38:00
697,1000546,255,Closure,2025-10-02 15:53:00,2025-10-03 14:53:00
698,1000547,11,Escalation,2026-06-10 07:09:00,2026-06-12 03:09:00
699,1000548,257,Closure,2024-09-18 13:01:00,2024-09-19 11:01:00
700,1000548,257,Follow-up Due,2024-09-16 18:01:00,2024-09-18 12:01:00
701,1000549,30,SLA At Risk,2026-03-10 05:35:00,2026-03-11 03:35:00
702,1000549,30,Closure,2026-03-09 20:35:00,2026-03-10 23:35:00
703,1000550,94,Follow-up Due,2025-08-29 09:19:00,2025-08-31 00:19:00
704,1000551,46,Assignment,2024-11-01 12:34:00,2024-11-03 04:34:00
705,1000552,18,Assignment,2025-04-03 00:23:00,2025-04-03 16:23:00
706,1000552,18,Closure,2025-04-01 00:23:00,2025-04-02 05:23:00
707,1000553,62,Follow-up Due,2025-04-27 05:44:00,2025-04-27 16:44:00
708,1000553,62,Escalation,2025-04-27 04:44:00,2025-04-28 19:44:00
709,1000554,245,Closure,2026-02-24 11:52:00,
710,1000555,101,Escalation,2026-03-10 08:31:00,2026-03-10 15:31:00
711,1000556,264,Closure,2025-05-31 09:09:00,2025-06-01 16:09:00
712,1000557,75,Assignment,2026-02-08 02:35:00,2026-02-09 02:35:00
713,1000558,249,SLA At Risk,2025-12-22 23:14:00,2025-12-23 18:14:00
714,1000559,15,Assignment,2024-12-12 19:19:00,2024-12-12 20:19:00
715,1000559,15,SLA At Risk,2024-12-13 19:19:00,2024-12-14 22:19:00
