audit_log_id,entity_type,entity_id,field_name,old_value,new_value,changed_by_user_id,changed_at
378,support_request,1000082,current_status,,New,80,2025-08-14 10:33:00
379,support_request,1000082,current_status,New,Triaged,80,2025-08-14 13:33:00
380,support_request,1000082,current_status,Triaged,Assigned,80,2025-08-14 22:33:00
381,support_request,1000082,current_status,Assigned,In Progress,80,2025-08-14 16:33:00
382,support_request,1000082,current_status,In Progress,Resolved,80,2025-08-15 14:33:00
383,support_request,1000082,current_status,Resolved,Closed,80,2025-08-15 01:33:00
384,support_request,1000083,current_status,,New,101,2025-01-16 09:29:00
385,support_request,1000083,current_status,New,Triaged,101,2025-01-16 15:29:00
386,support_request,1000083,current_status,Triaged,Assigned,101,2025-01-17 03:29:00
387,support_request,1000083,current_status,Assigned,In Progress,101,2025-01-18 15:29:00
388,support_request,1000083,current_status,In Progress,Escalated,101,2025-01-18 05:29:00
389,support_request,1000084,current_status,,New,66,2025-05-04 12:41:00
390,support_request,1000084,current_status,New,Triaged,66,2025-05-04 18:41:00
391,support_request,1000084,current_status,Triaged,Assigned,66,2025-05-06 00:41:00
392,support_request,1000084,current_status,Assigned,In Progress,66,2025-05-06 06:41:00
393,support_request,1000084,current_status,In Progress,Pending Parent,66,2025-05-05 00:41:00
394,support_request,1000085,current_status,,New,129,2024-09-18 08:21:00
395,support_request,1000085,current_status,New,Triaged,129,2024-09-18 12:21:00
396,support_request,1000085,current_status,Triaged,Assigned,129,2024-09-19 14:21:00
397,support_request,1000085,current_status,Assigned,In Progress,129,2024-09-19 17:21:00
398,support_request,1000085,current_status,In Progress,Resolved,129,2024-09-19 12:21:00
399,support_request,1000085,current_status,Resolved,Closed,129,2024-09-22 02:21:00
400,support_request,1000086,current_status,,New,29,2025-03-06 11:16:00
401,support_request,1000086,current_status,New,Triaged,29,2025-03-07 02:16:00
402,support_request,1000086,current_status,Triaged,Assigned,29,2025-03-07 01:16:00
403,support_request,1000086,current_status,Assigned,In Progress,29,2025-03-08 11:16:00
404,support_request,1000086,current_status,In Progress,Resolved,29,2025-03-09 11:16:00
405,support_request,1000087,current_status,,New,71,2024-11-29 11:43:00
406,support_request,1000087,current_status,New,Triaged,71,2024-11-29 22:43:00
407,support_request,1000087,current_status,Triaged,Assigned,71,2024-11-30 11:43:00
408,support_request,1000088,current_status,,New,176,2026-05-08 14:01:00
409,support_request,1000088,current_status,New,Triaged,176,2026-05-09 02:01:00
410,support_request,1000088,current_status,Triaged,Assigned,176,2026-05-09 18:01:00
411,support_request,1000088,current_status,Assigned,In Progress,176,2026-05-09 20:01:00
412,support_request,1000089,current_status,,New,104,2025-04-24 13:08:00
413,support_request,1000089,current_status,New,Triaged,104,2025-04-24 20:08:00
414,support_request,1000089,current_status,Triaged,Assigned,104,2025-04-26 01:08:00
415,support_request,1000089,current_status,Assigned,In Progress,104,2025-04-25 19:08:00
416,support_request,1000090,current_status,,New,107,2026-01-26 08:22:00
417,support_request,1000090,current_status,New,Triaged,107,2026-01-26 23:22:00
418,support_request,1000090,current_status,Triaged,Assigned,107,2026-01-26 12:22:00
419,support_request,1000090,current_status,Assigned,In Progress,107,2026-01-28 05:22:00
420,support_request,1000091,current_status,,New,77,2025-04-22 09:01:00
421,support_request,1000091,current_status,New,Triaged,77,2025-04-22 13:01:00
422,support_request,1000091,current_status,Triaged,Assigned,77,2025-04-23 21:01:00
423,support_request,1000091,current_status,Assigned,In Progress,77,2025-04-22 15:01:00
424,support_request,1000091,current_status,In Progress,Pending Parent,77,2025-04-23 17:01:00
425,support_request,1000092,current_status,,New,220,2025-05-13 11:30:00
426,support_request,1000092,current_status,New,Triaged,220,2025-05-13 14:30:00
427,support_request,1000092,current_status,Triaged,Assigned,220,2025-05-13 15:30:00
428,support_request,1000092,current_status,Assigned,In Progress,220,2025-05-14 11:30:00
429,support_request,1000092,current_status,In Progress,Resolved,220,2025-05-15 23:30:00
430,support_request,1000093,current_status,,New,23,2026-03-25 11:09:00
431,support_request,1000093,current_status,New,Triaged,23,2026-03-25 14:09:00
432,support_request,1000093,current_status,Triaged,Assigned,23,2026-03-26 03:09:00
433,support_request,1000093,current_status,Assigned,In Progress,23,2026-03-27 14:09:00
434,support_request,1000094,current_status,,New,218,2025-04-09 09:55:00
435,support_request,1000094,current_status,New,Triaged,218,2025-04-09 18:55:00
436,support_request,1000094,current_status,Triaged,Assigned,218,2025-04-10 11:55:00
437,support_request,1000095,current_status,,New,163,2025-04-13 08:34:00
438,support_request,1000095,current_status,New,Triaged,163,2025-04-13 18:34:00
439,support_request,1000095,current_status,Triaged,Assigned,163,2025-04-14 02:34:00
440,support_request,1000095,current_status,Assigned,In Progress,163,2025-04-14 11:34:00
441,support_request,1000095,current_status,In Progress,Resolved,163,2025-04-13 16:34:00
442,support_request,1000095,current_status,Resolved,Closed,163,2025-04-16 01:34:00
443,support_request,1000096,current_status,,New,82,2026-06-01 12:52:00
444,support_request,1000096,current_status,New,Triaged,82,2026-06-01 19:52:00
445,support_request,1000096,current_status,Triaged,Assigned,82,2026-06-02 02:52:00
446,support_request,1000097,current_status,,New,121,2025-06-15 11:20:00
447,support_request,1000097,current_status,New,Triaged,121,2025-06-15 16:20:00
448,support_request,1000097,current_status,Triaged,Assigned,121,2025-06-16 11:20:00
449,support_request,1000097,current_status,Assigned,In Progress,121,2025-06-17 02:20:00
450,support_request,1000097,current_status,In Progress,Resolved,121,2025-06-16 19:20:00
451,support_request,1000098,current_status,,New,149,2025-08-23 10:06:00
452,support_request,1000098,current_status,New,Triaged,149,2025-08-23 15:06:00
453,support_request,1000098,current_status,Triaged,Assigned,149,2025-08-24 06:06:00
454,support_request,1000098,current_status,Assigned,In Progress,149,2025-08-23 22:06:00
455,support_request,1000098,current_status,In Progress,Pending Student,149,2025-08-24 18:06:00
456,support_request,1000099,current_status,,New,114,2025-12-03 14:58:00
457,support_request,1000099,current_status,New,Triaged,114,2025-12-04 07:58:00
458,support_request,1000099,current_status,Triaged,Assigned,114,2025-12-04 16:58:00
459,support_request,1000099,current_status,Assigned,In Progress,114,2025-12-03 20:58:00
460,support_request,1000099,current_status,In Progress,Resolved,114,2025-12-05 22:58:00
461,support_request,1000100,current_status,,New,193,2026-02-01 10:24:00
462,support_request,1000100,current_status,New,Triaged,193,2026-02-01 22:24:00
463,support_request,1000100,current_status,Triaged,Assigned,193,2026-02-02 00:24:00
464,support_request,1000100,current_status,Assigned,In Progress,193,2026-02-03 10:24:00
465,support_request,1000100,current_status,In Progress,Pending Parent,193,2026-02-01 18:24:00
466,support_request,1000101,current_status,,New,187,2025-04-19 11:27:00
467,support_request,1000101,current_status,New,Triaged,187,2025-04-19 17:27:00
468,support_request,1000101,current_status,Triaged,Assigned,187,2025-04-19 21:27:00
469,support_request,1000101,current_status,Assigned,In Progress,187,2025-04-20 17:27:00
470,support_request,1000101,current_status,In Progress,Resolved,187,2025-04-21 07:27:00
471,support_request,1000101,current_status,Resolved,Closed,187,2025-04-22 09:27:00
472,support_request,1000102,current_status,,New,173,2025-10-05 12:04:00
473,support_request,1000102,current_status,New,Triaged,173,2025-10-05 18:04:00
474,support_request,1000102,current_status,Triaged,Assigned,173,2025-10-07 00:04:00
475,support_request,1000102,current_status,Assigned,In Progress,173,2025-10-06 09:04:00
476,support_request,1000103,current_status,,New,7,2025-12-22 13:04:00
477,support_request,1000103,current_status,New,Triaged,7,2025-12-23 00:04:00
478,support_request,1000103,current_status,Triaged,Assigned,7,2025-12-23 07:04:00
479,support_request,1000103,current_status,Assigned,In Progress,7,2025-12-24 01:04:00
480,support_request,1000103,current_status,In Progress,Pending Parent,7,2025-12-24 13:04:00
481,support_request,1000104,current_status,,New,97,2025-02-19 15:03:00
482,support_request,1000104,current_status,New,Triaged,97,2025-02-20 04:03:00
483,support_request,1000104,current_status,Triaged,Assigned,97,2025-02-20 23:03:00
484,support_request,1000104,current_status,Assigned,In Progress,97,2025-02-21 12:03:00
485,support_request,1000104,current_status,In Progress,Resolved,97,2025-02-21 11:03:00
486,support_request,1000105,current_status,,New,162,2024-10-07 09:37:00
487,support_request,1000105,current_status,New,Triaged,162,2024-10-07 13:37:00
488,support_request,1000105,current_status,Triaged,Assigned,162,2024-10-08 09:37:00
489,support_request,1000105,current_status,Assigned,In Progress,162,2024-10-09 09:37:00
490,support_request,1000105,current_status,In Progress,Resolved,162,2024-10-10 01:37:00
491,support_request,1000106,current_status,,New,161,2026-05-27 15:08:00
492,support_request,1000106,current_status,New,Triaged,161,2026-05-28 02:08:00
493,support_request,1000106,current_status,Triaged,Assigned,161,2026-05-28 03:08:00
494,support_request,1000106,current_status,Assigned,In Progress,161,2026-05-28 15:08:00
495,support_request,1000106,current_status,In Progress,Resolved,161,2026-05-28 19:08:00
496,support_request,1000107,current_status,,New,270,2024-11-19 09:22:00
497,support_request,1000107,current_status,New,Triaged,270,2024-11-19 11:22:00
498,support_request,1000107,current_status,Triaged,Assigned,270,2024-11-20 15:22:00
499,support_request,1000108,current_status,,New,17,2026-04-06 09:00:00
500,support_request,1000108,current_status,New,Triaged,17,2026-04-07 00:00:00
501,support_request,1000108,current_status,Triaged,Assigned,17,2026-04-06 17:00:00
502,support_request,1000108,current_status,Assigned,In Progress,17,2026-04-06 18:00:00
503,support_request,1000108,current_status,In Progress,Resolved,17,2026-04-08 01:00:00
504,support_request,1000109,current_status,,New,68,2026-02-22 15:33:00
505,support_request,1000109,current_status,New,Triaged,68,2026-02-23 01:33:00
506,support_request,1000109,current_status,Triaged,Assigned,68,2026-02-23 07:33:00
507,support_request,1000109,current_status,Assigned,In Progress,68,2026-02-23 12:33:00
508,support_request,1000109,current_status,In Progress,Resolved,68,2026-02-23 19:33:00
509,support_request,1000109,current_status,Resolved,Closed,68,2026-02-24 02:33:00
510,support_request,1000110,current_status,,New,8,2025-12-23 12:19:00
511,support_request,1000110,current_status,New,Triaged,8,2025-12-24 05:19:00
512,support_request,1000110,current_status,Triaged,Assigned,8,2025-12-24 10:19:00
513,support_request,1000110,current_status,Assigned,In Progress,8,2025-12-24 12:19:00
514,support_request,1000110,current_status,In Progress,Resolved,8,2025-12-25 08:19:00
515,support_request,1000111,current_status,,New,16,2025-03-12 14:13:00
516,support_request,1000111,current_status,New,Triaged,16,2025-03-13 04:13:00
517,support_request,1000111,current_status,Triaged,Assigned,16,2025-03-14 00:13:00
518,support_request,1000111,current_status,Assigned,In Progress,16,2025-03-14 05:13:00
519,support_request,1000112,current_status,,New,18,2024-12-26 10:38:00
520,support_request,1000112,current_status,New,Triaged,18,2024-12-27 01:38:00
521,support_request,1000112,current_status,Triaged,Assigned,18,2024-12-27 16:38:00
522,support_request,1000113,current_status,,New,59,2025-02-01 09:13:00
523,support_request,1000113,current_status,New,Triaged,59,2025-02-01 21:13:00
524,support_request,1000113,current_status,Triaged,Assigned,59,2025-02-01 13:13:00
525,support_request,1000113,current_status,Assigned,In Progress,59,2025-02-01 15:13:00
526,support_request,1000113,current_status,In Progress,Resolved,59,2025-02-02 17:13:00
527,support_request,1000114,current_status,,New,2,2024-12-12 12:15:00
528,support_request,1000114,current_status,New,Triaged,2,2024-12-13 05:15:00
529,support_request,1000114,current_status,Triaged,Assigned,2,2024-12-13 06:15:00
530,support_request,1000114,current_status,Assigned,In Progress,2,2024-12-12 21:15:00
531,support_request,1000115,current_status,,New,8,2026-01-07 13:49:00
532,support_request,1000115,current_status,New,Triaged,8,2026-01-07 20:49:00
533,support_request,1000115,current_status,Triaged,Assigned,8,2026-01-08 07:49:00
534,support_request,1000115,current_status,Assigned,In Progress,8,2026-01-09 13:49:00
535,support_request,1000115,current_status,In Progress,Resolved,8,2026-01-10 13:49:00
536,support_request,1000115,current_status,Resolved,Closed,8,2026-01-09 00:49:00
537,support_request,1000116,current_status,,New,180,2024-10-06 08:52:00
538,support_request,1000116,current_status,New,Triaged,180,2024-10-06 18:52:00
539,support_request,1000116,current_status,Triaged,Assigned,180,2024-10-06 14:52:00
540,support_request,1000117,current_status,,New,237,2026-01-26 12:10:00
541,support_request,1000117,current_status,New,Triaged,237,2026-01-26 21:10:00
542,support_request,1000117,current_status,Triaged,Assigned,237,2026-01-27 16:10:00
543,support_request,1000117,current_status,Assigned,In Progress,237,2026-01-28 06:10:00
544,support_request,1000117,current_status,In Progress,Resolved,237,2026-01-27 12:10:00
545,support_request,1000118,current_status,,New,149,2024-12-28 15:17:00
546,support_request,1000118,current_status,New,Triaged,149,2024-12-29 00:17:00
547,support_request,1000118,current_status,Triaged,Assigned,149,2024-12-29 09:17:00
548,support_request,1000118,current_status,Assigned,In Progress,149,2024-12-29 00:17:00
