intervention_id,request_id,intervention_type,intervention_date,recorded_by_user_id
2496,1007610,Peer mediation,2025-01-24,22
2497,1007611,Peer mediation,2025-08-29,70
2498,1007612,Peer mediation,2025-08-01,41
2499,1007616,Counselor meeting,2026-02-03,144
2500,1007619,Counselor meeting,2025-12-28,169
2501,1007621,Parent outreach,2024-12-11,9
2502,1007625,Administrative review,2026-03-03,83
2503,1007628,Resource referral,2025-04-20,113
2504,1007629,Counselor meeting,2024-08-20,133
2505,1007630,Resource referral,2026-01-09,57
2506,1007637,Resource referral,2025-04-28,96
2507,1007640,Resource referral,2025-03-04,20
2508,1007641,Administrative review,2025-05-19,21
2509,1007644,Parent outreach,2026-01-12,18
2510,1007649,Administrative review,2025-04-01,55
2511,1007652,Administrative review,2025-08-15,96
2512,1007656,Resource referral,2025-10-08,182
2513,1007657,Administrative review,2024-10-05,44
2514,1007665,Peer mediation,2025-05-26,16
2515,1007666,Counselor meeting,2025-03-03,58
2516,1007667,Resource referral,2026-05-30,79
2517,1007668,Parent outreach,2025-02-08,42
2518,1007672,Administrative review,2025-03-31,177
2519,1007674,Administrative review,2026-04-06,98
2520,1007677,Counselor meeting,2026-05-16,270
2521,1007679,Parent outreach,2026-07-11,245
2522,1007681,Counselor meeting,2025-03-17,155
2523,1007684,Parent outreach,2024-08-29,19
2524,1007686,Administrative review,2025-12-12,158
2525,1007687,Resource referral,2024-12-16,77
2526,1007688,Counselor meeting,2024-09-04,97
2527,1007689,Resource referral,2025-09-28,38
2528,1007692,Resource referral,2026-04-27,23
2529,1007694,Counselor meeting,2026-02-12,270
2530,1007699,Parent outreach,2025-01-08,118
2531,1007702,Administrative review,2025-10-28,138
2532,1007706,Parent outreach,2025-01-22,147
2533,1007709,Parent outreach,2026-05-14,20
2534,1007710,Parent outreach,2025-07-24,38
2535,1007711,Peer mediation,2026-01-19,17
2536,1007712,Parent outreach,2025-07-01,11
2537,1007713,Counselor meeting,2024-11-02,80
2538,1007715,Resource referral,2026-05-13,245
2539,1007719,Administrative review,2026-02-23,178
2540,1007727,Peer mediation,2025-03-16,45
2541,1007728,Administrative review,2025-01-04,268
2542,1007729,Administrative review,2026-05-12,214
2543,1007730,Parent outreach,2025-01-09,99
2544,1007732,Resource referral,2026-06-19,93
2545,1007739,Peer mediation,2025-08-16,139
2546,1007742,Peer mediation,2025-11-05,30
2547,1007745,Parent outreach,2025-12-27,197
2548,1007747,Counselor meeting,2024-10-01,53
2549,1007752,Counselor meeting,2025-09-08,123
2550,1007760,Administrative review,2025-06-01,153
2551,1007762,Peer mediation,2026-06-21,47
2552,1007763,Resource referral,2025-09-09,180
2553,1007765,Resource referral,2025-01-22,212
2554,1007768,Peer mediation,2026-01-05,207
2555,1007769,Resource referral,2025-11-12,203
2556,1007770,Parent outreach,2025-02-06,75
2557,1007777,Peer mediation,2024-10-03,258
2558,1007779,Peer mediation,2025-07-07,43
2559,1007781,Administrative review,2025-08-12,53
2560,1007787,Resource referral,2024-09-27,103
2561,1007788,Counselor meeting,2026-07-16,237
2562,1007789,Resource referral,2024-11-15,20
2563,1007790,Parent outreach,2026-07-13,115
2564,1007792,Counselor meeting,2025-07-08,132
2565,1007793,Counselor meeting,2026-02-11,29
2566,1007795,Parent outreach,2026-01-01,151
2567,1007797,Resource referral,2025-01-13,219
2568,1007807,Resource referral,2025-09-24,127
2569,1007808,Counselor meeting,2025-01-15,53
2570,1007809,Counselor meeting,2025-11-30,93
2571,1007811,Peer mediation,2025-09-26,74
2572,1007812,Counselor meeting,2024-09-07,69
2573,1007814,Administrative review,2024-09-23,184
2574,1007818,Counselor meeting,2025-07-31,151
2575,1007826,Parent outreach,2026-01-19,67
2576,1007827,Administrative review,2026-01-05,11
2577,1007833,Resource referral,2024-10-30,13
2578,1007838,Counselor meeting,2026-01-12,172
2579,1007839,Counselor meeting,2025-05-12,91
2580,1007840,Parent outreach,2025-09-02,88
2581,1007845,Parent outreach,2026-05-30,178
2582,1007849,Peer mediation,2026-05-12,54
2583,1007855,Administrative review,2025-02-27,137
2584,1007859,Peer mediation,2025-06-17,168
2585,1007862,Counselor meeting,2025-05-02,249
2586,1007863,Parent outreach,2026-03-30,177
2587,1007870,Counselor meeting,2026-03-24,24
2588,1007871,Peer mediation,2025-05-20,106
2589,1007873,Peer mediation,2026-06-11,12
2590,1007875,Peer mediation,2024-09-06,95
2591,1007879,Peer mediation,2026-01-18,216
2592,1007887,Peer mediation,2026-03-02,181
2593,1007888,Parent outreach,2026-04-11,127
2594,1007889,Administrative review,2024-10-04,86
2595,1007892,Administrative review,2026-02-15,109
2596,1007894,Resource referral,2026-01-30,214
2597,1007897,Administrative review,2025-03-06,220
2598,1007898,Counselor meeting,2026-03-18,47
2599,1007904,Resource referral,2025-03-13,62
2600,1007906,Resource referral,2025-09-14,85
2601,1007909,Administrative review,2025-03-07,63
2602,1007912,Peer mediation,2026-06-15,24
2603,1007913,Resource referral,2024-10-12,163
2604,1007914,Peer mediation,2024-11-20,44
2605,1007916,Administrative review,2025-08-20,121
2606,1007918,Administrative review,2025-09-01,180
2607,1007922,Administrative review,2026-06-15,72
2608,1007928,Resource referral,2026-04-19,48
2609,1007931,Administrative review,2025-03-26,147
2610,1007940,Resource referral,2025-01-24,87
2611,1007945,Resource referral,2025-05-29,54
2612,1007955,Administrative review,2025-03-17,214
2613,1007957,Counselor meeting,2026-01-11,143
2614,1007960,Resource referral,2026-02-25,37
2615,1007961,Peer mediation,2024-12-15,179
2616,1007963,Counselor meeting,2024-12-02,82
2617,1007964,Counselor meeting,2026-06-21,46
2618,1007967,Peer mediation,2026-06-21,177
2619,1007968,Administrative review,2026-02-27,186
2620,1007970,Administrative review,2025-12-27,93
2621,1007972,Administrative review,2025-01-20,226
2622,1007977,Peer mediation,2025-12-27,62
2623,1007979,Administrative review,2025-10-08,172
2624,1007981,Administrative review,2025-06-04,90
2625,1007982,Counselor meeting,2026-06-13,114
2626,1007983,Peer mediation,2025-11-25,108
2627,1007986,Peer mediation,2025-12-14,166
2628,1007990,Resource referral,2025-02-24,155
2629,1007992,Counselor meeting,2024-11-20,45
2630,1007995,Resource referral,2025-09-07,180
2631,1007996,Resource referral,2025-06-26,181
2632,1007997,Parent outreach,2025-03-17,220
2633,1007998,Counselor meeting,2025-02-22,92
2634,1008002,Peer mediation,2025-08-05,59
2635,1008007,Administrative review,2025-02-16,6
2636,1008008,Resource referral,2025-03-14,97
2637,1008013,Counselor meeting,2025-07-02,197
2638,1008026,Parent outreach,2024-08-27,69
2639,1008028,Counselor meeting,2025-04-09,82
2640,1008032,Parent outreach,2025-08-30,237
2641,1008034,Peer mediation,2025-05-10,62
2642,1008036,Parent outreach,2025-05-15,12
2643,1008037,Parent outreach,2024-11-17,151
2644,1008039,Resource referral,2026-06-25,94
2645,1008041,Peer mediation,2024-08-27,137
2646,1008047,Resource referral,2024-09-03,15
2647,1008051,Parent outreach,2026-02-15,52
2648,1008054,Parent outreach,2024-11-16,272
2649,1008062,Peer mediation,2025-03-15,186
2650,1008063,Counselor meeting,2025-01-23,37
2651,1008064,Resource referral,2024-11-06,36
2652,1008071,Resource referral,2025-09-23,46
2653,1008073,Resource referral,2024-11-13,227
2654,1008089,Peer mediation,2025-02-07,22
2655,1008090,Peer mediation,2025-12-10,54
2656,1008092,Parent outreach,2026-01-05,106
2657,1008097,Resource referral,2025-10-16,227
2658,1008099,Resource referral,2025-01-11,220
2659,1008107,Parent outreach,2025-05-04,98
2660,1008109,Administrative review,2025-08-01,108
2661,1008112,Resource referral,2025-12-22,45
2662,1008115,Resource referral,2025-12-26,171
2663,1008119,Parent outreach,2025-12-14,210
2664,1008121,Administrative review,2025-05-22,103
2665,1008124,Administrative review,2025-01-31,83
2666,1008126,Parent outreach,2026-04-05,155
2667,1008128,Parent outreach,2026-05-17,58
2668,1008129,Peer mediation,2026-01-29,3
2669,1008133,Administrative review,2025-04-01,165
2670,1008134,Resource referral,2024-09-20,39
2671,1008142,Peer mediation,2026-03-01,144
2672,1008146,Parent outreach,2025-02-20,77
2673,1008147,Administrative review,2025-10-03,3
2674,1008150,Resource referral,2024-09-30,272
2675,1008152,Resource referral,2025-02-27,260
2676,1008157,Parent outreach,2025-12-22,220
2677,1008158,Parent outreach,2026-04-06,80
2678,1008160,Counselor meeting,2025-12-03,84
2679,1008161,Administrative review,2026-01-18,115
2680,1008162,Peer mediation,2024-10-09,43
2681,1008164,Resource referral,2026-04-29,156
2682,1008167,Resource referral,2024-12-20,187
2683,1008171,Peer mediation,2026-04-12,95
2684,1008172,Parent outreach,2024-11-04,56
2685,1008174,Parent outreach,2025-05-22,139
2686,1008177,Peer mediation,2025-10-05,140
2687,1008179,Parent outreach,2025-08-23,35
2688,1008182,Peer mediation,2024-09-02,75
2689,1008183,Parent outreach,2026-02-25,120
2690,1008186,Resource referral,2025-12-22,218
2691,1008194,Resource referral,2024-11-21,12
2692,1008210,Peer mediation,2025-12-08,83
2693,1008211,Peer mediation,2024-10-24,207
2694,1008214,Resource referral,2025-06-09,215
2695,1008215,Peer mediation,2025-10-21,237
2696,1008218,Parent outreach,2026-07-01,8
2697,1008222,Resource referral,2025-09-10,207
2698,1008224,Resource referral,2025-09-16,71
2699,1008225,Resource referral,2025-01-19,51
2700,1008228,Counselor meeting,2026-02-10,33
2701,1008230,Peer mediation,2026-04-02,94
2702,1008232,Administrative review,2025-03-26,108
2703,1008236,Administrative review,2025-03-27,98
2704,1008237,Counselor meeting,2026-03-29,210
2705,1008238,Resource referral,2026-06-04,125
2706,1008244,Peer mediation,2025-03-30,145
2707,1008245,Resource referral,2025-09-08,73
2708,1008251,Peer mediation,2025-08-15,143
2709,1008256,Administrative review,2025-07-23,30
2710,1008261,Peer mediation,2024-12-12,83
2711,1008262,Peer mediation,2024-10-08,109
2712,1008266,Peer mediation,2026-06-13,11
2713,1008267,Peer mediation,2025-04-12,91
2714,1008268,Counselor meeting,2025-01-05,34
2715,1008270,Parent outreach,2026-02-12,16
2716,1008278,Peer mediation,2025-04-23,77
2717,1008279,Parent outreach,2025-08-24,272
2718,1008280,Counselor meeting,2025-07-31,86
2719,1008281,Parent outreach,2024-09-30,54
2720,1008282,Parent outreach,2025-04-16,115
2721,1008284,Counselor meeting,2025-05-22,125
2722,1008290,Parent outreach,2024-12-02,145
2723,1008294,Parent outreach,2026-04-05,105
2724,1008300,Resource referral,2025-11-15,161
2725,1008305,Parent outreach,2024-10-22,210
2726,1008314,Administrative review,2026-05-28,197
2727,1008316,Parent outreach,2026-04-19,87
2728,1008318,Parent outreach,2025-11-11,270
2729,1008319,Peer mediation,2026-03-15,218
2730,1008322,Counselor meeting,2024-11-06,29
2731,1008326,Peer mediation,2026-01-04,69
2732,1008329,Administrative review,2026-02-26,68
2733,1008330,Parent outreach,2026-04-15,33
2734,1008332,Parent outreach,2026-01-08,213
2735,1008334,Parent outreach,2026-06-05,16
2736,1008340,Resource referral,2026-04-07,207
2737,1008341,Counselor meeting,2025-12-31,65
2738,1008352,Administrative review,2024-11-09,81
2739,1008353,Parent outreach,2026-01-16,38
2740,1008354,Parent outreach,2025-04-17,187
2741,1008359,Peer mediation,2026-03-14,164
2742,1008364,Peer mediation,2025-09-27,123
2743,1008366,Parent outreach,2024-09-20,40
2744,1008368,Counselor meeting,2025-01-23,28
2745,1008370,Resource referral,2024-08-30,166
2746,1008377,Administrative review,2024-10-29,176
2747,1008382,Resource referral,2025-02-16,135
2748,1008386,Administrative review,2025-12-08,88
2749,1008388,Counselor meeting,2026-06-20,32
2750,1008390,Counselor meeting,2025-12-02,16
2751,1008391,Resource referral,2025-06-26,100
2752,1008395,Administrative review,2025-05-26,255
2753,1008396,Resource referral,2025-05-29,172
2754,1008409,Parent outreach,2026-03-22,153
2755,1008412,Administrative review,2025-07-03,27
2756,1008417,Parent outreach,2026-04-19,55
2757,1008419,Counselor meeting,2025-01-17,48
2758,1008420,Parent outreach,2026-03-20,258
2759,1008422,Parent outreach,2024-10-03,115
2760,1008423,Resource referral,2026-05-29,27
2761,1008424,Resource referral,2025-07-12,104
2762,1008425,Peer mediation,2026-02-14,187
2763,1008428,Peer mediation,2026-04-30,44
2764,1008431,Peer mediation,2024-10-13,212
2765,1008432,Counselor meeting,2026-02-17,249
2766,1008436,Counselor meeting,2024-12-15,54
2767,1008439,Peer mediation,2025-06-13,77
2768,1008441,Administrative review,2025-01-07,67
2769,1008442,Parent outreach,2024-11-26,18
2770,1008446,Administrative review,2025-04-20,184
2771,1008448,Parent outreach,2024-12-07,167
2772,1008455,Counselor meeting,2025-05-21,187
2773,1008456,Administrative review,2026-02-12,145
2774,1008459,Counselor meeting,2025-02-23,219
2775,1008466,Counselor meeting,2026-03-31,116
2776,1008471,Peer mediation,2024-11-07,155
2777,1008472,Counselor meeting,2026-03-17,162
2778,1008478,Peer mediation,2026-06-10,171
2779,1008479,Administrative review,2025-06-27,150
2780,1008481,Administrative review,2025-07-17,74
2781,1008482,Resource referral,2025-03-25,68
2782,1008483,Counselor meeting,2026-05-10,152
2783,1008486,Counselor meeting,2024-10-21,38
2784,1008488,Administrative review,2025-07-31,93
2785,1008490,Parent outreach,2025-08-27,179
2786,1008493,Resource referral,2025-05-09,68
2787,1008494,Counselor meeting,2024-09-25,7
2788,1008496,Peer mediation,2025-03-20,150
2789,1008498,Resource referral,2024-10-24,213
2790,1008507,Administrative review,2025-11-17,149
2791,1008511,Resource referral,2024-09-09,156
2792,1008512,Peer mediation,2026-04-07,40
2793,1008516,Counselor meeting,2026-01-05,174
2794,1008519,Peer mediation,2025-07-26,115
2795,1008526,Parent outreach,2024-09-14,60
2796,1008528,Administrative review,2025-07-01,103
2797,1008533,Resource referral,2025-01-06,248
2798,1008535,Peer mediation,2025-08-07,106
2799,1008538,Resource referral,2026-01-31,74
2800,1008540,Counselor meeting,2026-02-03,37
2801,1008541,Counselor meeting,2025-06-06,31
2802,1008542,Administrative review,2024-11-15,91
2803,1008544,Parent outreach,2026-05-10,52
2804,1008550,Resource referral,2025-05-18,215
2805,1008554,Counselor meeting,2024-09-06,214
2806,1008559,Counselor meeting,2025-10-18,142
2807,1008561,Resource referral,2024-09-23,3
2808,1008562,Counselor meeting,2026-06-25,116
2809,1008578,Administrative review,2024-10-18,171
2810,1008583,Parent outreach,2026-06-03,252
2811,1008585,Peer mediation,2025-08-08,71
2812,1008587,Parent outreach,2025-11-28,44
2813,1008590,Administrative review,2025-12-05,21
2814,1008596,Administrative review,2025-02-23,43
2815,1008605,Peer mediation,2026-03-03,115
2816,1008606,Resource referral,2025-01-18,125
2817,1008609,Resource referral,2026-02-18,136
2818,1008615,Administrative review,2025-02-06,7
2819,1008616,Administrative review,2025-05-13,14
2820,1008618,Counselor meeting,2025-11-12,15
2821,1008619,Parent outreach,2026-04-13,197
2822,1008621,Peer mediation,2025-10-30,80
2823,1008622,Counselor meeting,2024-10-28,41
2824,1008623,Administrative review,2026-07-08,38
2825,1008626,Administrative review,2025-05-08,85
2826,1008630,Parent outreach,2026-01-08,69
2827,1008631,Administrative review,2024-09-09,59
2828,1008634,Parent outreach,2024-12-09,113
2829,1008635,Counselor meeting,2025-03-03,132
2830,1008636,Resource referral,2024-10-24,84
2831,1008637,Counselor meeting,2026-01-02,97
2832,1008644,Counselor meeting,2025-06-02,103
2833,1008649,Parent outreach,2026-04-16,46
2834,1008650,Parent outreach,2025-08-14,144
2835,1008654,Resource referral,2025-06-27,189
2836,1008655,Administrative review,2026-03-09,94
2837,1008656,Peer mediation,2026-03-12,84
2838,1008658,Parent outreach,2024-12-06,140
2839,1008661,Counselor meeting,2024-09-21,111
2840,1008663,Resource referral,2025-10-07,143
2841,1008668,Parent outreach,2025-12-14,100
2842,1008670,Peer mediation,2024-09-07,77
2843,1008679,Parent outreach,2025-01-26,252
2844,1008682,Administrative review,2026-06-27,226
2845,1008690,Peer mediation,2024-12-18,6
2846,1008691,Parent outreach,2024-12-11,176
2847,1008698,Parent outreach,2025-05-01,19
2848,1008702,Counselor meeting,2024-11-23,158
2849,1008705,Resource referral,2025-06-24,48
2850,1008706,Resource referral,2025-10-31,196
2851,1008711,Parent outreach,2025-08-19,148
2852,1008712,Peer mediation,2024-11-17,90
2853,1008717,Resource referral,2026-01-09,125
2854,1008719,Counselor meeting,2025-06-18,146
2855,1008726,Parent outreach,2026-07-06,227
2856,1008730,Resource referral,2026-04-08,80
2857,1008733,Parent outreach,2025-03-29,95
2858,1008739,Parent outreach,2024-12-27,88
2859,1008740,Resource referral,2026-06-20,59
2860,1008741,Peer mediation,2025-01-10,23
2861,1008743,Counselor meeting,2025-04-26,66
2862,1008751,Peer mediation,2025-09-20,84
2863,1008752,Peer mediation,2025-06-22,175
2864,1008755,Administrative review,2025-10-06,64
2865,1008759,Counselor meeting,2025-02-16,186
2866,1008764,Administrative review,2025-10-08,42
2867,1008766,Parent outreach,2024-09-11,174
2868,1008772,Resource referral,2025-03-25,6
2869,1008774,Administrative review,2026-03-07,130
2870,1008775,Administrative review,2024-12-29,252
2871,1008779,Resource referral,2025-10-30,114
2872,1008784,Administrative review,2024-10-04,99
2873,1008786,Resource referral,2026-04-29,149
2874,1008793,Administrative review,2025-05-01,163
2875,1008795,Resource referral,2026-01-26,196
2876,1008801,Resource referral,2025-05-25,71
2877,1008805,Peer mediation,2025-12-30,76
2878,1008807,Parent outreach,2025-09-09,176
2879,1008815,Parent outreach,2026-06-13,4
2880,1008817,Resource referral,2025-10-02,214
2881,1008818,Resource referral,2025-07-08,165
2882,1008820,Parent outreach,2025-01-21,67
2883,1008822,Counselor meeting,2026-03-10,21
2884,1008827,Peer mediation,2026-03-09,104
2885,1008831,Counselor meeting,2026-03-05,65
2886,1008840,Peer mediation,2026-05-27,197
2887,1008841,Peer mediation,2025-10-09,88
2888,1008845,Parent outreach,2025-04-26,168
2889,1008847,Resource referral,2024-10-30,83
2890,1008848,Resource referral,2025-02-19,168
2891,1008849,Resource referral,2025-09-22,249
2892,1008853,Administrative review,2024-10-08,67
2893,1008857,Peer mediation,2025-05-09,14
2894,1008860,Peer mediation,2024-11-10,109
2895,1008865,Parent outreach,2024-12-09,16
2896,1008868,Resource referral,2025-12-19,13
2897,1008881,Peer mediation,2024-10-21,227
2898,1008882,Parent outreach,2026-04-30,149
2899,1008883,Resource referral,2026-01-25,77
2900,1008884,Resource referral,2025-09-13,155
2901,1008885,Parent outreach,2024-12-07,45
2902,1008888,Counselor meeting,2024-08-21,7
2903,1008891,Resource referral,2024-10-25,105
2904,1008892,Resource referral,2024-11-30,71
2905,1008894,Parent outreach,2025-10-30,45
2906,1008896,Peer mediation,2025-01-27,107
2907,1008897,Parent outreach,2024-11-16,139
2908,1008900,Administrative review,2026-05-07,176
2909,1008902,Peer mediation,2025-09-06,187
2910,1008903,Parent outreach,2025-08-18,124
2911,1008907,Peer mediation,2025-05-03,53
2912,1008908,Parent outreach,2026-01-29,239
2913,1008910,Parent outreach,2026-02-02,153
2914,1008911,Peer mediation,2025-03-16,87
2915,1008914,Administrative review,2026-04-04,260
2916,1008918,Counselor meeting,2025-12-21,19
2917,1008919,Parent outreach,2026-07-11,226
2918,1008926,Parent outreach,2026-02-02,93
2919,1008932,Counselor meeting,2025-01-07,126
2920,1008934,Parent outreach,2025-01-20,184
2921,1008936,Peer mediation,2024-10-24,184
2922,1008938,Counselor meeting,2025-08-17,220
2923,1008941,Parent outreach,2025-03-06,270
2924,1008944,Parent outreach,2025-07-30,220
2925,1008949,Administrative review,2025-10-04,15
2926,1008950,Peer mediation,2024-08-27,62
2927,1008953,Peer mediation,2025-08-12,79
2928,1008954,Parent outreach,2024-08-31,32
2929,1008955,Peer mediation,2025-11-17,182
2930,1008960,Resource referral,2024-09-12,153
2931,1008962,Counselor meeting,2024-11-21,245
2932,1008966,Parent outreach,2025-11-10,158
2933,1008971,Resource referral,2025-09-07,169
2934,1008972,Parent outreach,2024-12-09,187
2935,1008977,Administrative review,2024-12-13,68
2936,1008980,Resource referral,2026-06-22,31
2937,1008986,Administrative review,2025-10-20,193
2938,1008987,Administrative review,2026-01-28,121
2939,1008993,Counselor meeting,2026-03-25,245
2940,1008998,Counselor meeting,2026-01-29,38
2941,1009000,Parent outreach,2025-03-08,207
2942,1009004,Administrative review,2026-03-30,272
2943,1009006,Parent outreach,2024-09-15,92
2944,1009011,Counselor meeting,2025-05-09,63
2945,1009012,Parent outreach,2025-12-01,152
2946,1009013,Peer mediation,2024-11-26,153
2947,1009016,Counselor meeting,2024-11-07,179
2948,1009017,Counselor meeting,2025-01-08,54
2949,1009018,Administrative review,2025-08-25,30
2950,1009026,Administrative review,2026-03-05,63
2951,1009027,Parent outreach,2024-12-01,85
2952,1009028,Administrative review,2025-11-22,255
2953,1009034,Administrative review,2025-01-02,22
2954,1009036,Peer mediation,2026-03-25,37
2955,1009037,Administrative review,2025-03-21,160
2956,1009038,Counselor meeting,2024-12-05,53
2957,1009039,Counselor meeting,2025-08-12,70
2958,1009040,Peer mediation,2024-09-19,208
2959,1009044,Administrative review,2025-09-16,245
2960,1009050,Resource referral,2024-10-05,207
2961,1009054,Administrative review,2026-07-08,179
2962,1009056,Peer mediation,2026-04-26,12
2963,1009057,Peer mediation,2026-03-04,270
2964,1009059,Peer mediation,2025-07-05,186
2965,1009066,Counselor meeting,2025-03-18,43
2966,1009068,Administrative review,2025-11-27,37
2967,1009070,Counselor meeting,2024-11-04,2
2968,1009071,Resource referral,2024-11-19,23
2969,1009073,Parent outreach,2025-03-25,41
2970,1009075,Resource referral,2026-04-07,80
2971,1009076,Counselor meeting,2026-05-04,20
2972,1009079,Peer mediation,2024-12-17,182
2973,1009081,Resource referral,2025-06-13,118
2974,1009085,Administrative review,2026-03-15,239
2975,1009091,Counselor meeting,2025-10-24,166
2976,1009094,Administrative review,2025-11-26,118
2977,1009096,Administrative review,2025-07-11,119
2978,1009098,Counselor meeting,2024-09-29,1
2979,1009099,Resource referral,2026-01-30,39
2980,1009104,Administrative review,2024-12-04,118
2981,1009105,Resource referral,2025-07-01,78
2982,1009106,Parent outreach,2025-05-16,65
2983,1009109,Administrative review,2024-12-26,107
2984,1009110,Administrative review,2025-08-26,218
2985,1009111,Resource referral,2025-07-10,7
2986,1009113,Administrative review,2025-03-21,214
2987,1009114,Parent outreach,2026-01-06,94
2988,1009123,Administrative review,2025-10-29,180
2989,1009124,Counselor meeting,2025-07-08,249
2990,1009125,Administrative review,2025-01-29,196
2991,1009130,Resource referral,2026-05-10,271
2992,1009132,Counselor meeting,2026-03-07,52
2993,1009137,Counselor meeting,2026-01-17,178
2994,1009141,Parent outreach,2025-05-24,151
2995,1009147,Resource referral,2025-10-19,214
2996,1009150,Peer mediation,2025-12-15,1
2997,1009155,Resource referral,2025-09-12,237
2998,1009159,Resource referral,2026-01-14,43
2999,1009160,Administrative review,2025-09-11,66
3000,1009164,Resource referral,2026-01-11,227
