assignment_id,request_id,assigned_user_id,assigned_at,unassigned_at,assignment_reason
479,1000479,26,2025-12-28 00:46:00,,school assignment
480,1000480,79,2024-09-11 00:43:00,,manual reassignment
481,1000481,85,2025-05-21 04:57:00,,category match
482,1000482,36,2025-02-27 03:26:00,,manual reassignment
483,1000483,25,2024-10-14 16:30:00,2024-10-25 19:30:00,capacity based
484,1000484,104,2025-06-10 09:28:00,2025-06-21 11:28:00,manual reassignment
485,1000485,126,2026-05-23 14:19:00,,manual reassignment
486,1000486,34,2025-11-01 21:46:00,,capacity based
487,1000487,105,2026-06-22 10:41:00,,category match
488,1000488,22,2025-10-26 07:40:00,2025-11-02 23:40:00,category match
489,1000489,113,2026-04-13 17:04:00,,capacity based
490,1000490,49,2024-11-03 22:47:00,,capacity based
491,1000491,113,2025-05-22 20:17:00,,capacity based
492,1000492,127,2026-04-24 23:08:00,,manual reassignment
493,1000493,82,2025-05-30 02:57:00,,school assignment
494,1000494,149,2025-04-18 17:42:00,,category match
495,1000495,16,2024-08-22 20:58:00,,school assignment
496,1000496,226,2026-06-29 03:20:00,,category match
497,1000497,145,2025-08-09 22:14:00,2025-08-26 12:14:00,category match
498,1000498,139,2026-02-10 07:32:00,,capacity based
499,1000499,182,2025-04-09 00:03:00,2025-04-15 18:03:00,capacity based
500,1000500,51,2025-11-01 16:05:00,2025-11-25 19:05:00,manual reassignment
501,1000501,132,2024-11-09 13:41:00,,school assignment
502,1000502,164,2025-06-03 21:06:00,,category match
503,1000503,20,2026-05-05 06:25:00,,school assignment
504,1000504,255,2025-10-17 21:14:00,2025-10-26 14:14:00,manual reassignment
505,1000505,137,2024-10-26 02:27:00,2024-11-04 17:27:00,manual reassignment
506,1000506,51,2026-06-30 17:18:00,,school assignment
507,1000507,146,2024-10-04 02:42:00,2024-10-25 17:42:00,capacity based
508,1000508,68,2025-11-04 07:39:00,,school assignment
509,1000509,26,2024-10-03 18:47:00,,capacity based
510,1000510,42,2025-06-26 04:27:00,,manual reassignment
511,1000511,68,2025-11-09 20:42:00,,capacity based
512,1000512,237,2026-06-09 15:26:00,,manual reassignment
513,1000513,184,2025-03-08 04:49:00,,school assignment
514,1000514,68,2025-05-09 23:21:00,,manual reassignment
515,1000515,264,2025-07-16 17:36:00,,category match
516,1000516,46,2025-11-02 06:14:00,,category match
517,1000517,144,2025-03-10 14:40:00,,category match
518,1000518,138,2026-06-05 03:11:00,,capacity based
519,1000519,216,2025-01-06 20:51:00,,manual reassignment
520,1000520,50,2024-10-29 01:07:00,,category match
521,1000521,17,2025-02-22 00:38:00,,school assignment
522,1000522,49,2025-02-03 22:36:00,,school assignment
523,1000523,10,2025-04-25 04:11:00,,manual reassignment
524,1000524,115,2025-08-07 18:03:00,2025-08-27 14:03:00,manual reassignment
525,1000525,114,2026-06-21 13:46:00,,category match
526,1000526,160,2025-11-05 19:25:00,,capacity based
527,1000527,146,2024-11-12 18:26:00,,category match
528,1000528,152,2025-01-13 11:54:00,,school assignment
529,1000529,182,2025-04-17 18:02:00,,capacity based
530,1000530,83,2025-07-06 02:06:00,2025-07-30 00:06:00,school assignment
531,1000531,152,2025-08-28 22:00:00,,category match
532,1000532,102,2026-02-12 07:21:00,,category match
533,1000533,11,2026-06-08 02:38:00,,category match
534,1000534,173,2025-01-05 19:08:00,,school assignment
535,1000535,124,2026-03-05 23:28:00,,manual reassignment
536,1000536,138,2026-03-13 08:22:00,,school assignment
537,1000537,74,2025-09-27 21:11:00,,category match
538,1000538,62,2026-01-20 01:29:00,,school assignment
539,1000539,52,2024-12-01 15:06:00,,school assignment
540,1000540,43,2025-12-28 21:55:00,,school assignment
541,1000541,248,2026-04-18 03:07:00,,category match
542,1000542,133,2025-05-14 23:38:00,,capacity based
543,1000543,77,2024-09-08 17:09:00,,school assignment
544,1000544,51,2024-10-12 02:23:00,,capacity based
545,1000545,171,2025-06-05 17:38:00,,category match
546,1000546,255,2025-10-03 16:53:00,,category match
547,1000547,11,2026-06-09 17:09:00,,school assignment
548,1000548,257,2024-09-17 00:01:00,,manual reassignment
549,1000549,30,2026-03-09 19:35:00,,manual reassignment
550,1000550,94,2025-08-27 22:19:00,2025-09-11 16:19:00,school assignment
551,1000551,46,2024-10-31 03:34:00,,school assignment
552,1000552,18,2025-04-01 07:23:00,2025-04-04 13:23:00,category match
553,1000553,62,2025-04-26 08:44:00,,capacity based
554,1000554,245,2026-02-23 18:52:00,,category match
555,1000555,101,2026-03-11 02:31:00,,capacity based
556,1000556,264,2025-05-31 21:09:00,,manual reassignment
557,1000557,75,2026-02-06 23:35:00,,capacity based
558,1000558,249,2025-12-22 00:14:00,,capacity based
559,1000559,15,2024-12-12 16:19:00,,category match
560,1000560,29,2026-06-16 09:19:00,,capacity based
561,1000561,143,2026-05-16 06:53:00,,school assignment
562,1000562,189,2025-06-16 10:50:00,,school assignment
563,1000563,169,2025-08-20 22:15:00,,capacity based
564,1000564,57,2024-10-09 22:47:00,,school assignment
565,1000565,113,2025-02-06 21:21:00,2025-03-06 16:21:00,capacity based
566,1000566,265,2025-11-19 16:42:00,2025-12-12 14:42:00,school assignment
567,1000567,193,2026-03-01 21:49:00,2026-03-19 11:49:00,capacity based
568,1000568,168,2025-06-24 23:12:00,2025-07-23 22:12:00,manual reassignment
569,1000569,255,2025-01-04 02:10:00,,manual reassignment
570,1000570,164,2024-12-03 18:31:00,,school assignment
571,1000571,176,2026-03-22 00:20:00,,capacity based
572,1000572,64,2026-05-15 20:22:00,,school assignment
573,1000573,92,2025-12-16 23:17:00,,school assignment
574,1000574,145,2026-06-08 17:42:00,,manual reassignment
575,1000575,214,2026-05-11 14:56:00,,manual reassignment
576,1000576,119,2025-05-18 22:18:00,,manual reassignment
577,1000577,216,2025-01-06 11:02:00,,capacity based
578,1000578,41,2025-03-19 16:29:00,,school assignment
579,1000579,8,2025-03-23 21:26:00,,category match
580,1000580,59,2025-03-14 20:34:00,,manual reassignment
581,1000581,137,2025-02-02 17:44:00,2025-02-28 16:44:00,category match
582,1000582,137,2026-02-01 14:07:00,,category match
583,1000583,98,2024-10-02 02:42:00,,category match
584,1000584,21,2025-02-04 14:39:00,2025-02-10 17:39:00,manual reassignment
585,1000585,14,2026-04-22 15:00:00,,manual reassignment
586,1000586,124,2026-01-17 17:02:00,,capacity based
587,1000587,134,2026-06-03 08:01:00,,school assignment
588,1000588,47,2025-05-24 18:06:00,,school assignment
589,1000589,61,2025-09-24 19:16:00,,capacity based
590,1000590,22,2026-01-10 19:24:00,,category match
591,1000591,147,2024-11-24 19:19:00,,manual reassignment
592,1000592,73,2024-12-09 20:28:00,2024-12-20 10:28:00,school assignment
593,1000593,16,2024-12-19 15:14:00,,school assignment
594,1000594,172,2026-05-27 08:27:00,,category match
595,1000595,144,2026-02-06 14:02:00,,capacity based
596,1000596,59,2026-02-24 18:11:00,,manual reassignment
597,1000597,116,2024-10-29 08:11:00,,manual reassignment
598,1000598,178,2025-02-04 02:53:00,,school assignment
599,1000599,104,2025-04-23 16:28:00,,capacity based
600,1000600,249,2025-07-23 07:38:00,,manual reassignment
601,1000601,132,2025-08-28 23:48:00,,capacity based
602,1000602,177,2025-12-18 06:35:00,,school assignment
603,1000603,134,2025-11-07 21:30:00,2025-11-13 21:30:00,school assignment
604,1000604,7,2025-12-23 19:38:00,2026-01-07 16:38:00,category match
605,1000605,24,2026-06-20 02:06:00,,category match
606,1000606,126,2025-06-29 23:06:00,,category match
607,1000607,214,2026-06-20 04:20:00,,capacity based
608,1000608,34,2025-07-17 04:33:00,2025-08-05 11:33:00,school assignment
609,1000609,96,2025-07-15 23:54:00,,category match
610,1000610,264,2025-10-30 12:04:00,,manual reassignment
611,1000611,143,2026-06-30 13:33:00,,capacity based
612,1000612,121,2025-05-23 13:14:00,2025-06-20 18:14:00,category match
613,1000613,160,2025-05-05 14:01:00,,school assignment
614,1000614,169,2024-10-09 16:50:00,2024-10-17 18:50:00,school assignment
615,1000615,62,2025-07-07 10:18:00,,manual reassignment
616,1000616,155,2025-04-09 07:26:00,,category match
617,1000617,96,2025-10-16 11:13:00,2025-10-23 15:13:00,capacity based
618,1000618,157,2025-08-23 15:30:00,,manual reassignment
619,1000619,136,2024-08-23 17:54:00,,capacity based
620,1000620,24,2025-12-01 23:33:00,,manual reassignment
621,1000621,173,2025-05-28 21:03:00,,school assignment
622,1000622,227,2024-10-24 14:57:00,,school assignment
623,1000623,130,2026-03-25 11:42:00,,school assignment
624,1000624,52,2026-01-05 16:18:00,,manual reassignment
625,1000625,91,2025-09-25 16:07:00,2025-10-08 17:07:00,school assignment
626,1000626,128,2026-03-25 05:03:00,,category match
627,1000627,6,2025-11-09 16:02:00,2025-11-11 15:02:00,category match
628,1000628,77,2025-12-18 07:17:00,2026-01-06 14:17:00,category match
629,1000629,146,2025-05-26 00:23:00,,capacity based
630,1000630,59,2024-10-08 15:03:00,,school assignment
631,1000631,122,2024-09-01 21:39:00,,manual reassignment
632,1000632,138,2024-11-26 01:10:00,,school assignment
633,1000633,110,2025-09-25 13:19:00,,manual reassignment
634,1000634,252,2026-06-20 22:21:00,,school assignment
635,1000635,174,2025-05-28 06:09:00,,category match
636,1000636,168,2026-01-12 07:54:00,,category match
637,1000637,13,2026-04-13 18:57:00,,category match
638,1000638,135,2024-12-16 16:57:00,2024-12-30 13:57:00,capacity based
639,1000639,74,2025-05-11 20:06:00,,category match
640,1000640,134,2025-08-11 02:50:00,,school assignment
641,1000641,119,2024-12-09 11:13:00,,capacity based
642,1000642,31,2025-12-08 07:27:00,,capacity based
643,1000643,159,2025-09-01 22:34:00,,school assignment
644,1000644,76,2025-07-02 14:40:00,,capacity based
645,1000645,75,2025-07-05 20:55:00,,capacity based
646,1000646,24,2024-10-11 06:41:00,,category match
647,1000647,268,2025-06-17 20:35:00,,manual reassignment
648,1000648,115,2025-03-28 05:13:00,,manual reassignment
649,1000649,175,2025-12-19 02:16:00,,manual reassignment
650,1000650,159,2025-12-06 12:18:00,,school assignment
651,1000651,49,2024-10-19 10:48:00,,category match
652,1000652,75,2025-09-24 17:58:00,,capacity based
653,1000653,43,2025-04-12 02:24:00,,manual reassignment
654,1000654,151,2025-12-11 23:20:00,,category match
655,1000655,125,2025-07-05 08:36:00,,school assignment
656,1000656,24,2025-05-21 06:19:00,,capacity based
657,1000657,86,2025-01-17 07:49:00,,manual reassignment
658,1000658,169,2025-12-24 22:07:00,,category match
659,1000659,87,2026-05-17 11:05:00,,manual reassignment
660,1000660,5,2026-04-27 21:52:00,,category match
661,1000661,193,2025-05-03 20:07:00,,manual reassignment
662,1000662,252,2025-04-27 22:22:00,,capacity based
663,1000663,77,2025-04-20 21:52:00,,school assignment
664,1000664,75,2025-05-02 18:10:00,,category match
665,1000665,1,2025-08-25 03:05:00,,school assignment
666,1000666,38,2025-12-02 00:32:00,,manual reassignment
667,1000667,70,2024-09-08 20:38:00,2024-09-18 09:38:00,capacity based
668,1000668,25,2025-08-09 21:55:00,2025-08-27 13:55:00,manual reassignment
669,1000669,210,2025-06-08 19:53:00,,manual reassignment
670,1000670,226,2025-06-30 23:54:00,,school assignment
671,1000671,124,2025-03-15 01:42:00,,school assignment
672,1000672,1,2026-02-07 15:17:00,2026-02-21 18:17:00,capacity based
673,1000673,160,2025-03-09 01:35:00,,school assignment
674,1000674,214,2026-03-09 22:26:00,,capacity based
675,1000675,129,2026-06-24 17:43:00,2026-07-17 17:43:00,school assignment
676,1000676,173,2024-12-06 08:23:00,,capacity based
677,1000677,268,2025-06-06 23:30:00,,capacity based
678,1000678,40,2025-04-21 16:35:00,,manual reassignment
679,1000679,177,2025-10-13 20:39:00,,manual reassignment
680,1000680,112,2025-10-01 02:52:00,,school assignment
681,1000681,210,2026-03-23 12:05:00,,manual reassignment
682,1000682,14,2026-03-08 11:29:00,,category match
683,1000683,182,2025-02-02 15:42:00,,capacity based
684,1000684,59,2025-01-30 21:22:00,,school assignment
685,1000685,152,2024-09-25 11:47:00,,school assignment
686,1000686,115,2024-11-08 02:29:00,,capacity based
687,1000687,163,2025-04-29 07:00:00,,school assignment
688,1000688,173,2025-06-29 20:25:00,,manual reassignment
689,1000689,245,2026-04-07 13:56:00,2026-04-12 16:56:00,category match
690,1000690,107,2026-04-08 09:57:00,,capacity based
691,1000691,208,2025-09-28 13:31:00,,capacity based
692,1000692,64,2026-01-23 17:44:00,,capacity based
693,1000693,216,2026-03-15 00:04:00,,category match
694,1000694,22,2025-12-07 08:09:00,,school assignment
695,1000695,175,2025-12-04 02:15:00,,category match
696,1000696,270,2025-04-24 18:02:00,,capacity based
697,1000697,184,2026-06-15 01:28:00,,manual reassignment
698,1000698,134,2025-07-16 15:56:00,,capacity based
699,1000699,123,2026-06-12 16:47:00,2026-06-29 19:47:00,category match
700,1000700,109,2025-11-28 15:13:00,,capacity based
701,1000701,18,2025-04-30 06:16:00,,capacity based
702,1000702,142,2024-12-29 19:57:00,,capacity based
703,1000703,80,2026-03-13 02:32:00,,capacity based
704,1000704,54,2025-09-09 15:26:00,,category match
705,1000705,65,2025-11-08 18:56:00,,capacity based
706,1000706,271,2025-02-10 23:44:00,,manual reassignment
707,1000707,146,2026-06-25 22:15:00,,category match
708,1000708,103,2026-01-18 00:41:00,,manual reassignment
709,1000709,71,2024-11-20 02:49:00,,manual reassignment
710,1000710,252,2025-06-24 15:10:00,,school assignment
711,1000711,35,2026-01-18 00:33:00,,manual reassignment
712,1000712,272,2025-12-02 22:06:00,,category match
713,1000713,99,2025-02-25 13:27:00,2025-03-10 13:27:00,category match
714,1000714,50,2026-06-01 17:11:00,,category match
715,1000715,32,2025-05-10 09:46:00,,school assignment
716,1000716,64,2025-12-28 21:56:00,,manual reassignment
717,1000717,21,2025-10-07 04:23:00,,category match
718,1000718,134,2026-04-08 23:56:00,2026-04-28 13:56:00,school assignment
719,1000719,167,2025-05-25 13:39:00,,school assignment
720,1000720,156,2025-06-25 20:18:00,,school assignment
721,1000721,80,2025-01-18 10:41:00,,category match
722,1000722,104,2025-02-22 10:04:00,,category match
723,1000723,182,2024-12-30 08:22:00,,school assignment
724,1000724,12,2025-08-25 20:46:00,,category match
725,1000725,97,2024-09-08 15:57:00,2024-09-20 22:57:00,school assignment
726,1000726,53,2025-09-15 15:10:00,,category match
727,1000727,30,2024-09-27 01:36:00,,school assignment
728,1000728,196,2024-12-21 03:11:00,,manual reassignment
729,1000729,178,2025-05-12 09:09:00,,manual reassignment
730,1000730,77,2026-04-22 18:15:00,,school assignment
731,1000731,54,2025-12-26 01:10:00,,capacity based
732,1000732,94,2025-08-02 05:13:00,,manual reassignment
733,1000733,52,2025-11-04 07:08:00,2025-11-18 16:08:00,category match
734,1000734,139,2025-09-03 00:42:00,,school assignment
735,1000735,124,2025-02-24 12:24:00,,manual reassignment
736,1000736,88,2026-02-25 20:15:00,,category match
737,1000737,153,2026-06-12 00:57:00,2026-07-12 15:57:00,category match
738,1000738,102,2024-10-20 03:26:00,,capacity based
739,1000739,125,2025-10-03 20:21:00,,school assignment
740,1000740,6,2026-02-21 04:14:00,,manual reassignment
741,1000741,71,2026-04-22 13:09:00,,capacity based
742,1000742,114,2026-04-20 06:09:00,2026-05-05 22:09:00,manual reassignment
743,1000743,11,2025-12-09 18:47:00,2026-01-02 13:47:00,manual reassignment
744,1000744,63,2025-01-12 18:21:00,,school assignment
745,1000745,172,2024-09-14 13:14:00,,capacity based
746,1000746,131,2025-11-21 09:38:00,,manual reassignment
747,1000747,239,2025-10-04 04:06:00,,manual reassignment
748,1000748,164,2025-02-28 10:58:00,,capacity based
749,1000749,203,2024-09-09 19:34:00,,category match
750,1000750,115,2026-02-26 00:44:00,,category match
751,1000751,22,2024-08-29 14:00:00,2024-09-30 11:00:00,capacity based
752,1000752,20,2026-05-17 21:24:00,2026-05-22 11:24:00,school assignment
753,1000753,120,2025-06-20 10:35:00,2025-06-27 13:35:00,category match
754,1000754,57,2025-05-30 07:15:00,,manual reassignment
755,1000755,126,2026-01-03 02:22:00,2026-01-06 21:22:00,capacity based
756,1000756,159,2024-09-20 17:52:00,,capacity based
757,1000757,12,2025-05-24 08:14:00,,capacity based
758,1000758,21,2025-12-11 03:26:00,,school assignment
759,1000759,272,2025-03-25 23:35:00,,manual reassignment
760,1000760,82,2026-02-05 19:15:00,2026-02-27 19:15:00,school assignment
761,1000761,2,2025-03-31 07:59:00,,capacity based
762,1000762,70,2025-05-23 16:18:00,,category match
763,1000763,270,2024-11-08 00:07:00,,school assignment
764,1000764,10,2026-03-26 02:02:00,2026-04-24 11:02:00,manual reassignment
765,1000765,56,2024-09-26 17:39:00,,manual reassignment
766,1000766,178,2024-09-28 04:38:00,,category match
767,1000767,121,2025-05-20 06:13:00,,category match
768,1000768,177,2025-02-05 15:28:00,,manual reassignment
769,1000769,31,2025-06-14 15:21:00,,school assignment
770,1000770,134,2026-06-01 20:34:00,2026-06-24 10:34:00,school assignment
771,1000771,34,2024-10-11 05:16:00,,manual reassignment
772,1000772,162,2025-09-11 05:43:00,,capacity based
773,1000773,31,2025-05-21 19:13:00,,school assignment
774,1000774,151,2025-07-15 23:30:00,,school assignment
775,1000775,28,2025-11-03 21:12:00,,capacity based
776,1000776,248,2024-09-04 11:11:00,,manual reassignment
777,1000777,53,2026-02-28 20:46:00,,manual reassignment
778,1000778,23,2024-12-28 13:17:00,,category match
779,1000779,114,2025-08-26 12:23:00,,capacity based
780,1000780,150,2025-03-01 18:59:00,,capacity based
