request_id,school_id,student_id,category_id,term_id,priority,intake_channel,current_status,submitted_at,first_response_at,resolved_at,closed_at,reopened_flag,sla_policy_id
1000211,15,3069,10,7,Medium,Student Portal,In Progress,2026-02-26 11:47:00,2026-02-27 08:47:00,,,False,22
1000212,11,,7,6,Medium,Student Portal,Resolved,2025-11-10 11:57:00,2025-11-10 15:57:00,2025-11-14 18:57:00,,False,19
1000213,7,6192,2,8,Medium,Phone,Assigned,2026-05-27 15:19:00,2026-05-28 19:19:00,,,False,14
1000214,5,2440,8,8,Medium,Email,In Progress,2026-05-28 10:39:00,2026-05-28 16:39:00,,,False,20
1000215,21,9253,4,3,Low,Email,Resolved,2025-03-17 10:05:00,2025-03-18 09:05:00,2025-04-07 14:05:00,,False,4
1000216,21,13902,8,7,Low,Teacher Referral,Closed,2026-04-13 12:04:00,2026-04-13 13:04:00,2026-05-12 16:04:00,2026-05-15 16:04:00,False,8
1000217,4,3646,6,5,Medium,Phone,In Progress,2025-11-07 15:28:00,2025-11-08 00:28:00,,,False,18
1000218,6,18649,1,1,Low,Teacher Referral,In Progress,2024-10-05 09:48:00,2024-10-06 03:48:00,,,False,1
1000219,28,17973,12,2,Medium,Anonymous Form,Closed,2024-11-23 12:43:00,2024-11-24 14:43:00,2024-11-24 18:43:00,2024-11-28 18:43:00,False,24
1000220,15,20671,6,3,Low,Phone,Pending Parent,2025-03-30 08:17:00,2025-03-31 07:17:00,,,False,6
1000221,14,227,6,7,High,Counselor Intake,Resolved,2026-03-27 11:09:00,2026-03-28 02:09:00,2026-04-21 15:09:00,,False,30
1000222,2,17454,10,7,Medium,Student Portal,Resolved,2026-04-03 11:53:00,2026-04-03 13:53:00,2026-04-05 14:53:00,,False,22
1000223,19,19924,8,2,Low,Counselor Intake,Escalated,2025-01-14 15:15:00,2025-01-15 15:15:00,,,False,8
1000224,27,,12,8,Medium,Phone,Pending Parent,2026-05-16 15:32:00,2026-05-16 18:32:00,,,False,24
1000225,9,11829,10,7,Low,Phone,In Progress,2026-04-08 16:14:00,2026-04-08 20:14:00,,,False,10
1000226,16,11918,2,6,Medium,Counselor Intake,In Progress,2026-01-22 14:39:00,2026-01-23 17:39:00,,,False,14
1000227,28,1836,1,5,Low,Phone,Escalated,2025-10-28 08:12:00,2025-10-30 02:12:00,,,False,1
1000228,1,21580,4,1,Low,Counselor Intake,Escalated,2024-10-06 09:17:00,2024-10-07 10:17:00,,,False,4
1000229,6,3864,2,7,Medium,Email,Escalated,2026-05-06 08:50:00,2026-05-07 15:50:00,,,False,14
1000230,1,13548,5,3,Low,Phone,Pending Parent,2025-04-26 13:36:00,2025-04-26 21:36:00,,,False,5
1000231,21,18762,12,3,Low,Email,Resolved,2025-03-31 14:46:00,2025-04-01 15:46:00,2025-04-18 16:46:00,,False,12
1000232,4,17276,11,5,Low,Student Portal,Closed,2025-10-19 09:14:00,2025-10-20 19:14:00,2025-10-26 14:14:00,2025-10-28 14:14:00,False,11
1000233,1,395,12,7,Medium,Anonymous Form,Resolved,2026-04-06 13:35:00,2026-04-06 22:35:00,2026-05-03 14:35:00,,False,24
1000234,8,8456,10,8,Medium,Parent Portal,Closed,2026-05-10 15:00:00,2026-05-11 10:00:00,2026-05-22 18:00:00,2026-05-26 18:00:00,False,22
1000235,4,3571,5,5,High,Parent Portal,In Progress,2025-11-05 10:37:00,2025-11-05 23:37:00,,,False,29
1000236,17,1587,12,6,Low,Student Portal,In Progress,2025-11-27 12:20:00,2025-11-28 07:20:00,,,False,12
1000237,16,,12,6,High,Phone,Reopened,2026-01-13 11:27:00,2026-01-13 13:27:00,,,False,36
1000238,25,16153,10,4,Medium,Counselor Intake,In Progress,2025-06-05 11:05:00,2025-06-05 20:05:00,,,False,22
1000239,29,,5,2,Low,Anonymous Form,In Progress,2025-01-02 08:51:00,2025-01-02 12:51:00,,,False,5
1000240,17,,11,2,Medium,Anonymous Form,Pending Student,2025-01-01 10:59:00,2025-01-01 14:59:00,,,False,23
1000241,27,14068,1,6,Low,Counselor Intake,Resolved,2025-11-15 14:18:00,2025-11-15 15:18:00,2025-12-15 21:18:00,,True,1
1000242,1,10268,11,1,Low,Teacher Referral,In Progress,2024-10-18 12:14:00,2024-10-19 21:14:00,,,False,11
1000243,6,21210,12,4,High,Anonymous Form,Pending Student,2025-06-07 16:01:00,2025-06-08 06:01:00,,,False,36
1000244,8,23032,11,7,High,Student Portal,Resolved,2026-03-07 09:35:00,2026-03-07 21:35:00,2026-04-03 16:35:00,,False,35
1000245,9,129,9,2,Medium,Student Portal,Closed,2024-11-17 10:46:00,2024-11-18 18:46:00,2024-12-10 14:46:00,2024-12-13 14:46:00,True,21
1000246,16,19091,7,4,Medium,Phone,Closed,2025-05-24 16:16:00,2025-05-24 23:16:00,2025-05-25 17:16:00,2025-05-27 17:16:00,False,19
1000247,15,3721,7,5,High,Teacher Referral,Assigned,2025-09-10 12:03:00,2025-09-11 01:03:00,,,False,31
1000248,4,17531,10,7,Medium,Student Portal,In Progress,2026-03-13 11:54:00,2026-03-13 18:54:00,,,False,22
1000249,10,18203,11,1,Low,Email,Closed,2024-10-11 09:20:00,2024-10-11 10:20:00,2024-10-27 13:20:00,2024-10-31 13:20:00,False,11
1000250,9,22284,6,6,High,Email,Pending Parent,2026-01-14 09:23:00,2026-01-14 19:23:00,,,False,30
1000251,23,13066,3,4,Critical,Phone,Resolved,2025-05-16 08:32:00,2025-05-16 12:32:00,2025-06-06 08:32:00,,True,39
1000252,8,7434,10,6,Medium,Phone,Resolved,2025-11-13 16:49:00,2025-11-14 07:49:00,2025-11-26 17:49:00,,False,22
1000253,5,17898,8,4,Low,Anonymous Form,Resolved,2025-07-05 16:47:00,2025-07-06 05:47:00,2025-07-30 17:47:00,,False,8
1000254,4,8188,7,2,Medium,Phone,Resolved,2025-02-07 16:35:00,2025-02-08 16:35:00,2025-02-23 16:35:00,,False,19
1000255,1,6664,8,4,Low,Email,Closed,2025-05-30 09:53:00,2025-06-01 08:53:00,2025-06-18 10:53:00,2025-06-23 10:53:00,False,8
1000256,26,605,2,4,Medium,Parent Portal,Resolved,2025-05-19 15:14:00,2025-05-20 00:14:00,2025-06-03 17:14:00,,False,14
1000257,9,12202,3,3,Medium,Student Portal,Closed,2025-04-26 13:37:00,2025-04-26 17:37:00,2025-05-24 15:37:00,2025-05-28 15:37:00,False,15
1000258,7,627,5,5,Medium,Counselor Intake,Resolved,2025-09-11 16:49:00,2025-09-11 23:49:00,2025-09-22 18:49:00,,False,17
1000259,6,7223,1,5,Low,Counselor Intake,Closed,2025-11-04 09:38:00,2025-11-06 07:38:00,2025-12-02 16:38:00,2025-12-07 16:38:00,False,1
1000260,26,13716,8,2,Low,Parent Portal,In Progress,2024-12-08 12:52:00,2024-12-09 23:52:00,,,False,8
1000261,6,2409,4,7,Medium,Phone,Resolved,2026-03-14 10:04:00,2026-03-14 19:04:00,2026-03-19 18:04:00,,False,16
1000262,15,19961,1,8,Low,Anonymous Form,Resolved,2026-05-28 10:37:00,2026-05-29 16:37:00,2026-06-10 10:37:00,,False,1
1000263,13,24688,10,1,Medium,Teacher Referral,In Progress,2024-09-20 16:22:00,2024-09-20 17:22:00,,,False,22
1000264,14,2360,7,3,Low,Parent Portal,Closed,2025-02-18 13:11:00,2025-02-20 09:11:00,2025-03-08 14:11:00,2025-03-12 14:11:00,False,7
1000265,21,15575,12,5,High,Parent Portal,Closed,2025-09-11 11:42:00,2025-09-11 22:42:00,2025-09-21 11:42:00,2025-09-21 11:42:00,False,36
1000266,2,1657,10,2,Low,Phone,Resolved,2025-02-08 16:56:00,2025-02-08 17:56:00,2025-02-16 00:56:00,,False,10
1000267,12,6530,3,6,Low,Teacher Referral,Pending Parent,2026-01-29 11:30:00,2026-01-30 21:30:00,,,False,3
1000268,14,19776,8,1,Medium,Teacher Referral,In Progress,2024-09-10 14:29:00,2024-09-11 06:29:00,,,True,20
1000269,4,21566,5,6,Medium,Email,Resolved,2025-11-10 11:36:00,2025-11-11 08:36:00,2025-11-18 18:36:00,,False,17
1000270,22,2774,8,8,Medium,Teacher Referral,In Progress,2026-05-17 11:44:00,2026-05-18 02:44:00,,,False,20
1000271,27,9808,5,6,Medium,Teacher Referral,Closed,2025-12-11 14:02:00,2025-12-12 15:02:00,2026-01-02 16:02:00,2026-01-06 16:02:00,False,17
1000272,10,10944,11,6,Medium,Parent Portal,In Progress,2025-12-23 13:04:00,2025-12-23 18:04:00,,,False,23
1000273,4,17643,2,1,Medium,Anonymous Form,Closed,2024-09-02 15:19:00,2024-09-03 14:19:00,2024-09-12 23:19:00,2024-09-15 23:19:00,False,14
1000274,30,10123,11,2,Low,Student Portal,In Progress,2024-12-29 15:04:00,2024-12-30 16:04:00,,,False,11
1000275,22,1004,2,5,Low,Anonymous Form,Resolved,2025-09-04 09:21:00,2025-09-05 11:21:00,2025-09-13 13:21:00,,False,2
1000276,16,8372,5,4,High,Student Portal,In Progress,2025-05-22 09:42:00,2025-05-22 12:42:00,,,False,29
1000277,20,4996,9,3,Low,Anonymous Form,Assigned,2025-04-25 16:06:00,2025-04-26 14:06:00,,,False,9
1000278,1,9164,4,5,High,Student Portal,Reopened,2025-09-04 16:40:00,2025-09-04 20:40:00,,,False,28
1000279,8,,12,3,Low,Teacher Referral,Escalated,2025-04-29 15:05:00,2025-05-01 14:05:00,,,False,12
1000280,22,11641,6,5,Medium,Teacher Referral,Resolved,2025-08-16 08:55:00,2025-08-16 22:55:00,2025-08-20 08:55:00,,False,18
1000281,28,,3,7,Low,Student Portal,Pending Parent,2026-04-27 12:19:00,2026-04-27 14:19:00,,,False,3
1000282,4,11027,5,7,Low,Counselor Intake,Closed,2026-02-15 10:29:00,2026-02-16 22:29:00,2026-02-16 14:29:00,2026-02-18 14:29:00,False,5
1000283,12,1646,8,1,Medium,Parent Portal,In Progress,2024-08-16 08:39:00,2024-08-17 14:39:00,,,False,20
1000284,8,22207,9,7,Medium,Parent Portal,Escalated,2026-03-26 08:02:00,2026-03-26 09:02:00,,,False,21
1000285,30,18763,1,1,Critical,Email,In Progress,2024-10-13 09:51:00,2024-10-13 15:51:00,,,False,37
1000286,9,7407,11,3,Medium,Email,Pending Parent,2025-04-25 13:08:00,2025-04-26 07:08:00,,,False,23
1000287,1,21979,9,4,Low,Teacher Referral,Assigned,2025-07-25 16:39:00,2025-07-26 00:39:00,,,False,9
1000288,28,1963,8,2,High,Email,Resolved,2025-01-20 15:43:00,2025-01-21 01:43:00,2025-02-08 19:43:00,,False,32
1000289,9,12742,1,6,Medium,Anonymous Form,Resolved,2025-12-19 16:31:00,2025-12-20 08:31:00,2026-01-17 22:31:00,,False,13
1000290,20,5799,9,1,Low,Parent Portal,In Progress,2024-09-12 10:37:00,2024-09-13 23:37:00,,,False,9
1000291,19,,8,1,High,Parent Portal,Closed,2024-08-19 16:15:00,2024-08-19 17:15:00,2024-09-02 23:15:00,2024-09-03 23:15:00,False,32
1000292,8,9561,6,5,Low,Parent Portal,Escalated,2025-08-29 09:26:00,2025-08-30 18:26:00,,,False,6
1000293,9,22189,5,1,Critical,Email,In Progress,2024-09-17 09:50:00,2024-09-17 14:50:00,,,True,41
1000294,14,6526,1,2,Medium,Parent Portal,Pending Parent,2024-12-06 15:31:00,2024-12-07 08:31:00,,,False,13
1000295,13,1107,3,6,Low,Student Portal,Resolved,2026-01-28 13:20:00,2026-01-29 07:20:00,2026-02-19 20:20:00,,False,3
1000296,1,,2,5,Medium,Anonymous Form,Assigned,2025-09-03 11:18:00,2025-09-04 09:18:00,,,True,14
1000297,11,5524,11,3,Low,Parent Portal,Assigned,2025-03-19 14:10:00,2025-03-21 12:10:00,,,False,11
1000298,3,24132,3,7,Low,Parent Portal,Pending Student,2026-02-25 10:39:00,2026-02-26 12:39:00,,,False,3
1000299,17,,5,6,Medium,Student Portal,Resolved,2026-01-15 11:48:00,2026-01-15 12:48:00,2026-02-07 13:48:00,,False,17
1000300,22,9520,12,6,Medium,Teacher Referral,Closed,2025-12-25 14:42:00,2025-12-26 09:42:00,2026-01-13 18:42:00,2026-01-14 18:42:00,False,24
1000301,17,2865,6,4,High,Counselor Intake,Resolved,2025-06-23 08:50:00,2025-06-23 14:50:00,2025-07-13 11:50:00,,False,30
1000302,20,15126,3,7,Medium,Counselor Intake,Escalated,2026-04-16 14:43:00,2026-04-17 01:43:00,,,False,15
1000303,14,17387,7,6,Medium,Phone,Assigned,2025-12-22 11:17:00,2025-12-23 10:17:00,,,False,19
1000304,25,9912,3,8,Low,Email,Pending Parent,2026-06-09 09:45:00,2026-06-09 10:45:00,,,False,3
1000305,24,15902,10,1,Medium,Teacher Referral,Resolved,2024-09-30 13:40:00,2024-10-01 10:40:00,2024-10-17 13:40:00,,False,22
1000306,2,20689,4,1,Medium,Email,Escalated,2024-09-17 11:56:00,2024-09-17 18:56:00,,,False,16
1000307,14,,1,5,Medium,Student Portal,Pending Parent,2025-10-13 15:01:00,2025-10-14 16:01:00,,,False,13
1000308,18,21635,1,4,High,Student Portal,Closed,2025-07-10 12:59:00,2025-07-11 02:59:00,2025-08-01 18:59:00,2025-08-05 18:59:00,False,25
1000309,19,,11,5,Low,Student Portal,Closed,2025-10-23 12:42:00,2025-10-24 19:42:00,2025-10-25 15:42:00,2025-10-29 15:42:00,False,11
1000310,1,6449,1,2,Medium,Counselor Intake,Resolved,2025-01-16 10:12:00,2025-01-17 09:12:00,2025-01-25 10:12:00,,False,13
1000311,14,2955,3,4,Medium,Teacher Referral,Pending Parent,2025-05-20 11:18:00,2025-05-21 02:18:00,,,False,15
1000312,24,11030,10,3,Critical,Email,Closed,2025-02-12 15:35:00,2025-02-12 19:35:00,2025-02-18 23:35:00,2025-02-20 23:35:00,False,46
1000313,13,,6,2,High,Anonymous Form,Resolved,2025-01-15 08:46:00,2025-01-15 13:46:00,2025-02-13 13:46:00,,False,30
1000314,14,11879,5,5,Low,Counselor Intake,Resolved,2025-08-16 16:47:00,2025-08-18 09:47:00,2025-08-30 17:47:00,,False,5
1000315,26,5628,3,6,Low,Teacher Referral,In Progress,2026-01-21 16:20:00,2026-01-22 09:20:00,,,False,3
1000316,10,9628,12,6,Low,Teacher Referral,Assigned,2025-12-20 14:38:00,2025-12-21 05:38:00,,,False,12
1000317,8,4293,12,2,High,Counselor Intake,Closed,2025-01-04 08:44:00,2025-01-04 23:44:00,2025-01-24 14:44:00,2025-01-24 14:44:00,False,36
1000318,24,,1,8,Low,Student Portal,In Progress,2026-05-24 13:25:00,2026-05-24 22:25:00,,,False,1
1000319,5,18334,5,6,Critical,Counselor Intake,Resolved,2026-01-28 12:09:00,2026-01-28 14:09:00,2026-02-14 16:09:00,,False,41
1000320,27,1479,4,2,Medium,Anonymous Form,Closed,2025-01-01 09:42:00,2025-01-01 17:42:00,2025-01-28 14:42:00,2025-01-30 14:42:00,False,16
1000321,5,23589,6,6,Medium,Email,Closed,2026-01-20 11:25:00,2026-01-21 09:25:00,2026-02-14 12:25:00,2026-02-17 12:25:00,False,18
1000322,1,7104,5,4,High,Email,In Progress,2025-06-06 12:25:00,2025-06-06 18:25:00,,,False,29
1000323,21,4930,6,5,Medium,Phone,Resolved,2025-08-26 12:51:00,2025-08-27 20:51:00,2025-09-07 18:51:00,,False,18
1000324,22,10559,7,5,Medium,Teacher Referral,New,2025-09-11 13:25:00,2025-09-11 15:25:00,,,False,19
1000325,6,22145,5,7,Medium,Phone,Triaged,2026-04-02 13:14:00,,,,False,17
1000326,12,22830,9,7,Medium,Phone,Closed,2026-04-29 09:19:00,2026-04-30 14:19:00,2026-05-13 10:19:00,2026-05-15 10:19:00,False,21
1000327,26,11059,2,4,High,Parent Portal,In Progress,2025-07-04 14:11:00,2025-07-04 22:11:00,,,False,26
1000328,30,11198,8,5,Low,Phone,Closed,2025-10-09 08:23:00,2025-10-10 05:23:00,2025-10-25 13:23:00,2025-10-29 13:23:00,False,8
1000329,28,775,3,4,Medium,Phone,Assigned,2025-05-27 12:08:00,2025-05-28 03:08:00,,,False,15
1000330,2,,11,5,Medium,Student Portal,Resolved,2025-10-30 10:02:00,2025-10-30 20:02:00,2025-10-31 11:02:00,,False,23
1000331,25,16111,7,1,Low,Anonymous Form,Assigned,2024-08-19 12:02:00,2024-08-21 09:02:00,,,False,7
1000332,13,,5,7,Medium,Anonymous Form,Resolved,2026-03-15 12:28:00,2026-03-16 18:28:00,2026-04-04 14:28:00,,False,17
1000333,17,,2,5,Low,Anonymous Form,Reopened,2025-09-22 14:56:00,2025-09-23 05:56:00,,,False,2
1000334,15,10684,6,4,Low,Student Portal,Closed,2025-06-17 12:00:00,2025-06-17 18:00:00,2025-07-16 14:00:00,2025-07-18 14:00:00,False,6
1000335,4,5518,12,6,Low,Student Portal,Resolved,2025-12-22 14:32:00,2025-12-23 16:32:00,2026-01-02 16:32:00,,False,12
1000336,22,22169,1,2,Low,Counselor Intake,Resolved,2024-12-26 09:51:00,2024-12-27 07:51:00,2025-01-14 12:51:00,,True,1
1000337,4,12477,11,7,Medium,Counselor Intake,In Progress,2026-04-29 13:40:00,2026-04-29 18:40:00,,,False,23
1000338,4,20154,9,5,Medium,Anonymous Form,In Progress,2025-10-27 08:46:00,2025-10-28 15:46:00,,,False,21
1000339,18,16661,3,5,Low,Teacher Referral,Resolved,2025-09-16 13:00:00,2025-09-16 19:00:00,2025-10-10 15:00:00,,False,3
1000340,24,,1,8,Medium,Phone,Closed,2026-06-16 15:50:00,2026-06-17 02:50:00,2026-07-03 16:50:00,2026-07-03 16:50:00,False,13
1000341,2,,10,3,Low,Student Portal,Closed,2025-04-27 12:53:00,2025-04-29 03:53:00,2025-05-10 12:53:00,2025-05-15 12:53:00,False,10
1000342,11,3491,5,4,Low,Teacher Referral,Closed,2025-05-26 11:00:00,2025-05-28 04:00:00,2025-06-24 17:00:00,2025-06-27 17:00:00,True,5
1000343,9,10950,10,5,Medium,Counselor Intake,Closed,2025-09-27 09:32:00,2025-09-28 06:32:00,2025-10-18 17:32:00,2025-10-20 17:32:00,False,22
1000344,11,1858,6,5,Low,Anonymous Form,Assigned,2025-08-13 15:47:00,2025-08-14 07:47:00,,,False,6
1000345,20,2673,1,6,High,Counselor Intake,Resolved,2026-01-17 12:08:00,2026-01-18 02:08:00,2026-02-02 18:08:00,,False,25
1000346,30,20083,2,5,Medium,Counselor Intake,Resolved,2025-10-03 09:43:00,2025-10-04 00:43:00,2025-11-02 13:43:00,,False,14
1000347,3,,4,1,Medium,Email,Resolved,2024-10-15 11:31:00,2024-10-16 19:31:00,2024-10-24 19:31:00,,False,16
1000348,21,,8,4,High,Teacher Referral,Resolved,2025-07-27 14:01:00,2025-07-27 18:01:00,2025-08-07 21:01:00,,False,32
1000349,23,16310,4,2,High,Phone,Resolved,2025-01-30 13:36:00,2025-01-31 02:36:00,2025-02-01 16:36:00,,False,28
1000350,9,23971,6,1,Medium,Counselor Intake,Closed,2024-10-09 13:15:00,2024-10-09 22:15:00,2024-11-08 16:15:00,2024-11-11 16:15:00,False,18
1000351,10,16709,10,7,Medium,Teacher Referral,New,2026-04-06 15:43:00,,,,False,22
1000352,11,16712,10,2,Low,Student Portal,Resolved,2024-12-02 08:55:00,2024-12-02 16:55:00,2024-12-11 08:55:00,,False,10
1000353,12,,3,5,Medium,Parent Portal,Resolved,2025-10-04 12:15:00,2025-10-05 20:15:00,2025-11-03 19:15:00,,False,15
1000354,11,15232,6,8,Medium,Anonymous Form,In Progress,2026-06-04 12:36:00,2026-06-05 10:36:00,,,False,18
1000355,17,17366,4,6,Medium,Anonymous Form,Escalated,2025-12-11 08:12:00,2025-12-11 23:12:00,,,False,16
1000356,12,8833,8,7,High,Phone,Pending Parent,2026-02-10 16:08:00,2026-02-11 06:08:00,,,False,32
1000357,16,11887,11,7,Low,Teacher Referral,In Progress,2026-02-11 15:37:00,2026-02-12 01:37:00,,,False,11
1000358,5,13991,10,8,High,Student Portal,Closed,2026-06-23 11:10:00,2026-06-23 16:10:00,2026-07-12 16:10:00,2026-07-16 16:10:00,False,34
1000359,28,23262,5,6,Low,Student Portal,Pending Student,2026-01-01 08:21:00,2026-01-02 22:21:00,,,False,5
1000360,16,4086,2,7,Low,Student Portal,Closed,2026-03-05 16:08:00,2026-03-06 00:08:00,2026-03-20 18:08:00,2026-03-21 18:08:00,False,2
1000361,13,13906,3,1,High,Phone,Resolved,2024-08-19 12:32:00,2024-08-20 01:32:00,2024-08-22 20:32:00,,True,27
1000362,26,,9,2,Low,Anonymous Form,In Progress,2024-11-23 16:09:00,2024-11-23 21:09:00,,,False,9
1000363,19,6527,10,2,Low,Teacher Referral,Resolved,2025-01-01 09:34:00,2025-01-03 05:34:00,2025-01-06 13:34:00,,False,10
1000364,15,,8,6,Medium,Counselor Intake,Pending Parent,2025-11-21 09:32:00,2025-11-21 16:32:00,,,False,20
1000365,22,19984,3,8,Low,Anonymous Form,In Progress,2026-05-09 11:11:00,2026-05-10 07:11:00,,,False,3
1000366,1,,8,3,Medium,Parent Portal,Pending Parent,2025-03-19 10:47:00,2025-03-19 14:47:00,,,False,20
1000367,15,12803,12,2,Medium,Email,Triaged,2025-01-02 10:32:00,2025-01-03 05:32:00,,,False,24
1000368,23,,6,5,Medium,Teacher Referral,Resolved,2025-08-28 09:59:00,2025-08-29 06:59:00,2025-09-05 13:59:00,,False,18
1000369,17,17645,10,3,Low,Teacher Referral,In Progress,2025-03-20 14:20:00,2025-03-21 11:20:00,,,False,10
1000370,2,12054,9,8,Low,Phone,Triaged,2026-06-15 14:24:00,2026-06-15 20:24:00,,,False,9
1000371,3,20563,4,5,Medium,Phone,In Progress,2025-10-19 11:31:00,2025-10-20 07:31:00,,,False,16
1000372,21,20597,5,7,Medium,Anonymous Form,Resolved,2026-02-18 12:43:00,2026-02-18 20:43:00,2026-03-02 14:43:00,,False,17
1000373,20,11575,7,4,Medium,Email,In Progress,2025-06-12 15:09:00,2025-06-13 19:09:00,,,False,19
1000374,4,20715,3,7,Medium,Teacher Referral,Triaged,2026-04-15 10:58:00,,,,False,15
1000375,3,5726,10,7,High,Teacher Referral,Closed,2026-04-06 09:06:00,2026-04-06 15:06:00,2026-04-27 16:06:00,2026-05-01 16:06:00,False,34
1000376,24,,4,4,Medium,Email,Resolved,2025-08-04 16:20:00,2025-08-05 15:20:00,2025-08-07 18:20:00,,False,16
1000377,10,21727,3,2,Low,Parent Portal,Closed,2025-01-11 11:12:00,2025-01-12 07:12:00,2025-01-17 14:12:00,2025-01-18 14:12:00,False,3
1000378,15,19684,10,1,Low,Student Portal,Resolved,2024-11-03 15:56:00,2024-11-03 21:56:00,2024-11-11 18:56:00,,True,10
1000379,29,10105,7,5,Low,Counselor Intake,In Progress,2025-09-04 11:36:00,2025-09-05 20:36:00,,,False,7
1000380,15,9965,10,7,Low,Counselor Intake,Pending Student,2026-02-15 13:26:00,2026-02-16 18:26:00,,,False,10
1000381,25,14408,4,3,Low,Student Portal,In Progress,2025-03-27 13:03:00,2025-03-27 20:03:00,,,False,4
1000382,26,,3,3,High,Teacher Referral,Resolved,2025-04-02 10:18:00,2025-04-02 19:18:00,2025-04-11 14:18:00,,False,27
1000383,27,,12,2,Low,Parent Portal,Resolved,2025-01-05 09:22:00,2025-01-06 19:22:00,2025-02-02 11:22:00,,False,12
1000384,16,2013,5,1,High,Anonymous Form,Escalated,2024-10-09 10:52:00,2024-10-09 17:52:00,,,True,29
1000385,21,,3,3,Medium,Parent Portal,In Progress,2025-03-28 09:56:00,2025-03-28 16:56:00,,,True,15
1000386,25,13164,1,5,High,Email,Reopened,2025-09-06 10:20:00,2025-09-06 13:20:00,,,False,25
1000387,30,13038,3,5,Low,Phone,Resolved,2025-08-22 15:13:00,2025-08-23 19:13:00,2025-09-21 17:13:00,,False,3
1000388,25,2309,12,4,Medium,Email,In Progress,2025-08-04 16:55:00,2025-08-05 13:55:00,,,False,24
1000389,24,16440,12,5,Low,Phone,Closed,2025-10-17 10:56:00,2025-10-18 02:56:00,2025-11-02 15:56:00,2025-11-06 15:56:00,False,12
1000390,24,1936,3,7,High,Student Portal,Closed,2026-03-23 15:14:00,2026-03-24 02:14:00,2026-04-11 17:14:00,2026-04-14 17:14:00,False,27
1000391,5,18800,10,4,Medium,Teacher Referral,In Progress,2025-07-23 09:35:00,2025-07-24 04:35:00,,,False,22
1000392,14,8058,3,6,Low,Parent Portal,Resolved,2025-12-14 11:12:00,2025-12-16 02:12:00,2025-12-27 11:12:00,,False,3
1000393,6,19906,9,2,Critical,Email,Resolved,2024-11-24 15:43:00,2024-11-24 20:43:00,2024-11-29 15:43:00,,False,45
1000394,9,14879,6,3,Low,Counselor Intake,Closed,2025-03-24 09:24:00,2025-03-25 15:24:00,2025-04-13 16:24:00,2025-04-13 16:24:00,False,6
1000395,9,2413,2,6,High,Email,Pending Parent,2025-12-26 13:20:00,2025-12-26 20:20:00,,,False,26
1000396,17,,12,5,High,Student Portal,Escalated,2025-10-28 16:35:00,2025-10-29 01:35:00,,,False,36
1000397,15,20618,11,1,Medium,Student Portal,Closed,2024-09-08 10:14:00,2024-09-09 02:14:00,2024-09-28 10:14:00,2024-09-29 10:14:00,True,23
1000398,5,1915,1,5,Medium,Teacher Referral,Resolved,2025-09-27 15:36:00,2025-09-28 10:36:00,2025-10-10 18:36:00,,False,13
1000399,10,17131,9,2,High,Email,Resolved,2024-12-26 13:32:00,2024-12-26 19:32:00,2025-01-20 13:32:00,,False,33
1000400,3,4535,10,6,Low,Email,Pending Parent,2025-12-04 12:40:00,2025-12-05 19:40:00,,,False,10
1000401,18,20307,3,6,Medium,Teacher Referral,Closed,2026-01-06 15:45:00,2026-01-07 08:45:00,2026-02-01 18:45:00,2026-02-01 18:45:00,False,15
