status_history_id,request_id,previous_status,new_status,changed_by_user_id,changed_at
484,1000104,Assigned,In Progress,97,2025-02-21 09:03:00
485,1000104,In Progress,Resolved,97,2025-02-21 03:03:00
486,1000105,,New,162,2024-10-07 09:37:00
487,1000105,New,Triaged,162,2024-10-07 14:37:00
488,1000105,Triaged,Assigned,162,2024-10-08 01:37:00
489,1000105,Assigned,In Progress,162,2024-10-08 00:37:00
490,1000105,In Progress,Resolved,162,2024-10-07 17:37:00
491,1000106,,New,161,2026-05-27 15:08:00
492,1000106,New,Triaged,161,2026-05-27 19:08:00
493,1000106,Triaged,Assigned,161,2026-05-29 03:08:00
494,1000106,Assigned,In Progress,161,2026-05-28 12:08:00
495,1000106,In Progress,Resolved,161,2026-05-30 11:08:00
496,1000107,,New,270,2024-11-19 09:22:00
497,1000107,New,Triaged,270,2024-11-19 23:22:00
498,1000107,Triaged,Assigned,270,2024-11-20 11:22:00
499,1000108,,New,17,2026-04-06 09:00:00
500,1000108,New,Triaged,17,2026-04-06 14:00:00
501,1000108,Triaged,Assigned,17,2026-04-07 09:00:00
502,1000108,Assigned,In Progress,17,2026-04-08 06:00:00
503,1000108,In Progress,Resolved,17,2026-04-06 17:00:00
504,1000109,,New,68,2026-02-22 15:33:00
505,1000109,New,Triaged,68,2026-02-23 04:33:00
506,1000109,Triaged,Assigned,68,2026-02-23 07:33:00
507,1000109,Assigned,In Progress,68,2026-02-23 21:33:00
508,1000109,In Progress,Resolved,68,2026-02-23 23:33:00
509,1000109,Resolved,Closed,68,2026-02-23 11:33:00
510,1000110,,New,8,2025-12-23 12:19:00
511,1000110,New,Triaged,8,2025-12-24 02:19:00
512,1000110,Triaged,Assigned,8,2025-12-25 00:19:00
513,1000110,Assigned,In Progress,8,2025-12-25 00:19:00
514,1000110,In Progress,Resolved,8,2025-12-24 20:19:00
515,1000111,,New,16,2025-03-12 14:13:00
516,1000111,New,Triaged,16,2025-03-12 19:13:00
517,1000111,Triaged,Assigned,16,2025-03-13 08:13:00
518,1000111,Assigned,In Progress,16,2025-03-13 23:13:00
519,1000112,,New,18,2024-12-26 10:38:00
520,1000112,New,Triaged,18,2024-12-26 12:38:00
521,1000112,Triaged,Assigned,18,2024-12-27 12:38:00
522,1000113,,New,59,2025-02-01 09:13:00
523,1000113,New,Triaged,59,2025-02-01 16:13:00
524,1000113,Triaged,Assigned,59,2025-02-02 13:13:00
525,1000113,Assigned,In Progress,59,2025-02-02 09:13:00
526,1000113,In Progress,Resolved,59,2025-02-02 09:13:00
527,1000114,,New,2,2024-12-12 12:15:00
528,1000114,New,Triaged,2,2024-12-12 18:15:00
529,1000114,Triaged,Assigned,2,2024-12-13 18:15:00
530,1000114,Assigned,In Progress,2,2024-12-12 18:15:00
531,1000115,,New,8,2026-01-07 13:49:00
532,1000115,New,Triaged,8,2026-01-08 00:49:00
533,1000115,Triaged,Assigned,8,2026-01-08 15:49:00
534,1000115,Assigned,In Progress,8,2026-01-08 13:49:00
535,1000115,In Progress,Resolved,8,2026-01-08 09:49:00
536,1000115,Resolved,Closed,8,2026-01-09 15:49:00
537,1000116,,New,180,2024-10-06 08:52:00
538,1000116,New,Triaged,180,2024-10-06 22:52:00
539,1000116,Triaged,Assigned,180,2024-10-07 18:52:00
540,1000117,,New,237,2026-01-26 12:10:00
541,1000117,New,Triaged,237,2026-01-26 16:10:00
542,1000117,Triaged,Assigned,237,2026-01-27 12:10:00
543,1000117,Assigned,In Progress,237,2026-01-27 12:10:00
544,1000117,In Progress,Resolved,237,2026-01-27 12:10:00
545,1000118,,New,149,2024-12-28 15:17:00
546,1000118,New,Triaged,149,2024-12-29 07:17:00
547,1000118,Triaged,Assigned,149,2024-12-29 15:17:00
548,1000118,Assigned,In Progress,149,2024-12-30 09:17:00
549,1000118,In Progress,Resolved,149,2024-12-31 03:17:00
550,1000119,,New,76,2024-10-09 08:46:00
551,1000119,New,Triaged,76,2024-10-09 14:46:00
552,1000119,Triaged,Assigned,76,2024-10-10 20:46:00
553,1000119,Assigned,In Progress,76,2024-10-11 14:46:00
554,1000119,In Progress,Pending Student,76,2024-10-09 20:46:00
555,1000120,,New,122,2025-10-10 08:27:00
556,1000120,New,Triaged,122,2025-10-10 23:27:00
557,1000120,Triaged,Assigned,122,2025-10-11 16:27:00
558,1000121,,New,5,2024-12-05 09:49:00
559,1000121,New,Triaged,5,2024-12-06 01:49:00
560,1000121,Triaged,Assigned,5,2024-12-06 17:49:00
561,1000121,Assigned,In Progress,5,2024-12-07 06:49:00
562,1000121,In Progress,Resolved,5,2024-12-06 17:49:00
563,1000121,Resolved,Closed,5,2024-12-08 07:49:00
564,1000122,,New,72,2024-09-13 15:19:00
565,1000122,New,Triaged,72,2024-09-14 03:19:00
566,1000122,Triaged,Assigned,72,2024-09-14 03:19:00
567,1000122,Assigned,In Progress,72,2024-09-14 03:19:00
568,1000122,In Progress,Resolved,72,2024-09-14 07:19:00
569,1000123,,New,65,2026-02-05 14:43:00
570,1000123,New,Triaged,65,2026-02-05 22:43:00
571,1000123,Triaged,Assigned,65,2026-02-06 12:43:00
572,1000123,Assigned,In Progress,65,2026-02-07 20:43:00
573,1000123,In Progress,Resolved,65,2026-02-07 18:43:00
574,1000124,,New,118,2024-10-01 11:49:00
575,1000124,New,Triaged,118,2024-10-02 03:49:00
576,1000124,Triaged,Assigned,118,2024-10-01 17:49:00
577,1000124,Assigned,In Progress,118,2024-10-02 08:49:00
578,1000125,,New,249,2025-05-19 11:05:00
579,1000125,New,Triaged,249,2025-05-19 15:05:00
580,1000125,Triaged,Assigned,249,2025-05-20 17:05:00
581,1000126,,New,121,2026-06-21 15:52:00
582,1000126,New,Triaged,121,2026-06-22 00:52:00
583,1000126,Triaged,Assigned,121,2026-06-22 13:52:00
584,1000126,Assigned,In Progress,121,2026-06-22 06:52:00
585,1000127,,New,186,2024-09-24 11:14:00
586,1000127,New,Triaged,186,2024-09-25 03:14:00
587,1000127,Triaged,Assigned,186,2024-09-25 17:14:00
588,1000127,Assigned,In Progress,186,2024-09-25 20:14:00
589,1000127,In Progress,Resolved,186,2024-09-25 19:14:00
590,1000128,,New,75,2024-09-23 16:32:00
591,1000128,New,Triaged,75,2024-09-24 04:32:00
592,1000128,Triaged,Assigned,75,2024-09-24 10:32:00
593,1000128,Assigned,In Progress,75,2024-09-25 04:32:00
594,1000129,,New,32,2025-09-25 11:06:00
595,1000129,New,Triaged,32,2025-09-26 02:06:00
596,1000129,Triaged,Assigned,32,2025-09-26 19:06:00
597,1000129,Assigned,In Progress,32,2025-09-27 08:06:00
598,1000129,In Progress,Resolved,32,2025-09-28 07:06:00
599,1000129,Resolved,Closed,32,2025-09-27 08:06:00
600,1000130,,New,101,2026-04-23 12:29:00
601,1000130,New,Triaged,101,2026-04-24 03:29:00
602,1000130,Triaged,Assigned,101,2026-04-24 06:29:00
603,1000130,Assigned,In Progress,101,2026-04-25 18:29:00
604,1000130,In Progress,Resolved,101,2026-04-24 12:29:00
605,1000131,,New,193,2025-11-12 10:02:00
606,1000131,New,Triaged,193,2025-11-12 12:02:00
607,1000131,Triaged,Assigned,193,2025-11-13 06:02:00
608,1000131,Assigned,In Progress,193,2025-11-13 10:02:00
609,1000131,In Progress,Pending Parent,193,2025-11-13 10:02:00
610,1000132,,New,15,2025-08-16 08:00:00
611,1000132,New,Triaged,15,2025-08-16 21:00:00
612,1000132,Triaged,Assigned,15,2025-08-16 16:00:00
613,1000133,,New,51,2025-11-10 16:19:00
614,1000133,New,Triaged,51,2025-11-10 21:19:00
615,1000133,Triaged,Assigned,51,2025-11-11 18:19:00
616,1000133,Assigned,In Progress,51,2025-11-12 07:19:00
617,1000133,In Progress,Resolved,51,2025-11-12 08:19:00
618,1000133,Resolved,Closed,51,2025-11-12 08:19:00
619,1000134,,New,221,2025-07-01 16:36:00
620,1000134,New,Triaged,221,2025-07-02 03:36:00
621,1000134,Triaged,Assigned,221,2025-07-02 16:36:00
622,1000134,Assigned,In Progress,221,2025-07-02 04:36:00
623,1000134,In Progress,Resolved,221,2025-07-02 16:36:00
624,1000135,,New,91,2025-11-26 11:21:00
625,1000135,New,Triaged,91,2025-11-26 15:21:00
626,1000135,Triaged,Assigned,91,2025-11-27 23:21:00
627,1000136,,New,170,2025-12-28 12:10:00
628,1000136,New,Triaged,170,2025-12-28 22:10:00
629,1000136,Triaged,Assigned,170,2025-12-29 12:10:00
630,1000136,Assigned,In Progress,170,2025-12-30 03:10:00
631,1000136,In Progress,Pending Parent,170,2025-12-31 00:10:00
632,1000137,,New,39,2024-12-18 16:19:00
633,1000137,New,Triaged,39,2024-12-18 18:19:00
634,1000137,Triaged,Assigned,39,2024-12-19 06:19:00
635,1000137,Assigned,In Progress,39,2024-12-20 04:19:00
636,1000137,In Progress,Escalated,39,2024-12-21 08:19:00
637,1000138,,New,65,2025-08-04 12:02:00
638,1000138,New,Triaged,65,2025-08-05 04:02:00
639,1000138,Triaged,Assigned,65,2025-08-04 18:02:00
640,1000138,Assigned,In Progress,65,2025-08-04 21:02:00
641,1000138,In Progress,Pending Parent,65,2025-08-05 20:02:00
642,1000139,,New,226,2025-05-08 16:57:00
643,1000139,New,Triaged,226,2025-05-09 04:57:00
644,1000139,Triaged,Assigned,226,2025-05-09 00:57:00
645,1000139,Assigned,In Progress,226,2025-05-10 16:57:00
646,1000139,In Progress,Resolved,226,2025-05-11 16:57:00
647,1000139,Resolved,Closed,226,2025-05-11 04:57:00
648,1000140,,New,210,2025-03-06 11:26:00
649,1000140,New,Triaged,210,2025-03-07 00:26:00
650,1000140,Triaged,Assigned,210,2025-03-07 15:26:00
651,1000140,Assigned,In Progress,210,2025-03-07 05:26:00
652,1000140,In Progress,Resolved,210,2025-03-07 19:26:00
653,1000141,,New,4,2025-06-09 12:17:00
654,1000141,New,Triaged,4,2025-06-10 05:17:00
655,1000141,Triaged,Assigned,4,2025-06-10 12:17:00
656,1000141,Assigned,In Progress,4,2025-06-10 03:17:00
657,1000141,In Progress,Pending Parent,4,2025-06-10 00:17:00
658,1000142,,New,158,2025-10-09 10:03:00
659,1000142,New,Triaged,158,2025-10-09 17:03:00
660,1000142,Triaged,Assigned,158,2025-10-09 16:03:00
661,1000142,Assigned,In Progress,158,2025-10-10 10:03:00
662,1000143,,New,9,2026-01-23 13:52:00
663,1000143,New,Triaged,9,2026-01-24 07:52:00
664,1000143,Triaged,Assigned,9,2026-01-24 03:52:00
665,1000143,Assigned,In Progress,9,2026-01-25 01:52:00
666,1000143,In Progress,Resolved,9,2026-01-24 13:52:00
667,1000143,Resolved,Closed,9,2026-01-26 01:52:00
668,1000144,,New,85,2024-08-31 15:01:00
669,1000144,New,Triaged,85,2024-08-31 20:01:00
670,1000144,Triaged,Assigned,85,2024-09-01 01:01:00
671,1000144,Assigned,In Progress,85,2024-09-02 18:01:00
672,1000145,,New,69,2025-10-26 14:04:00
673,1000145,New,Triaged,69,2025-10-26 18:04:00
674,1000145,Triaged,Assigned,69,2025-10-27 02:04:00
675,1000145,Assigned,In Progress,69,2025-10-27 14:04:00
676,1000145,In Progress,Resolved,69,2025-10-28 18:04:00
677,1000146,,New,82,2025-11-19 14:20:00
678,1000146,New,Triaged,82,2025-11-20 03:20:00
679,1000146,Triaged,Assigned,82,2025-11-20 12:20:00
680,1000146,Assigned,In Progress,82,2025-11-21 02:20:00
681,1000146,In Progress,Escalated,82,2025-11-19 22:20:00
682,1000147,,New,84,2024-12-04 12:08:00
683,1000147,New,Triaged,84,2024-12-05 05:08:00
684,1000147,Triaged,Assigned,84,2024-12-06 00:08:00
685,1000148,,New,93,2024-09-20 13:44:00
686,1000148,New,Triaged,93,2024-09-20 22:44:00
687,1000148,Triaged,Assigned,93,2024-09-21 19:44:00
688,1000148,Assigned,In Progress,93,2024-09-21 07:44:00
689,1000148,In Progress,Resolved,93,2024-09-22 01:44:00
690,1000149,,New,18,2025-09-30 16:14:00
691,1000149,New,Triaged,18,2025-10-01 08:14:00
692,1000149,Triaged,Assigned,18,2025-09-30 20:14:00
693,1000149,Assigned,In Progress,18,2025-10-02 22:14:00
694,1000150,,New,237,2025-05-06 12:06:00
695,1000150,New,Triaged,237,2025-05-06 23:06:00
696,1000150,Triaged,Assigned,237,2025-05-07 04:06:00
697,1000150,Assigned,In Progress,237,2025-05-07 03:06:00
698,1000150,In Progress,Pending Parent,237,2025-05-06 20:06:00
699,1000151,,New,227,2025-10-30 13:09:00
700,1000151,New,Triaged,227,2025-10-30 22:09:00
701,1000151,Triaged,Assigned,227,2025-10-31 03:09:00
702,1000152,,New,66,2024-11-08 10:53:00
703,1000152,New,Triaged,66,2024-11-09 03:53:00
704,1000152,Triaged,Assigned,66,2024-11-09 00:53:00
705,1000152,Assigned,In Progress,66,2024-11-09 13:53:00
706,1000152,In Progress,Pending Student,66,2024-11-10 10:53:00
707,1000153,,New,28,2025-06-26 11:25:00
708,1000153,New,Triaged,28,2025-06-27 04:25:00
709,1000153,Triaged,Assigned,28,2025-06-26 23:25:00
710,1000153,Assigned,In Progress,28,2025-06-28 08:25:00
711,1000153,In Progress,Resolved,28,2025-06-27 15:25:00
712,1000154,,New,132,2025-06-01 10:42:00
713,1000154,New,Triaged,132,2025-06-02 03:42:00
714,1000154,Triaged,Assigned,132,2025-06-02 08:42:00
715,1000154,Assigned,In Progress,132,2025-06-02 19:42:00
716,1000154,In Progress,Resolved,132,2025-06-04 06:42:00
717,1000154,Resolved,Closed,132,2025-06-04 23:42:00
718,1000155,,New,208,2024-10-07 15:30:00
719,1000155,New,Triaged,208,2024-10-07 18:30:00
720,1000155,Triaged,Assigned,208,2024-10-08 11:30:00
721,1000155,Assigned,In Progress,208,2024-10-09 21:30:00
722,1000155,In Progress,Pending Parent,208,2024-10-09 11:30:00
723,1000156,,New,61,2025-07-04 09:11:00
724,1000156,New,Triaged,61,2025-07-04 21:11:00
725,1000156,Triaged,Assigned,61,2025-07-04 17:11:00
726,1000156,Assigned,In Progress,61,2025-07-05 09:11:00
727,1000156,In Progress,Resolved,61,2025-07-05 01:11:00
728,1000156,Resolved,Closed,61,2025-07-05 15:11:00
729,1000157,,New,158,2026-01-13 16:11:00
730,1000157,New,Triaged,158,2026-01-14 04:11:00
731,1000157,Triaged,Assigned,158,2026-01-14 18:11:00
732,1000157,Assigned,In Progress,158,2026-01-14 16:11:00
733,1000157,In Progress,Resolved,158,2026-01-14 20:11:00
734,1000158,,New,108,2025-09-03 10:30:00
735,1000158,New,Triaged,108,2025-09-03 23:30:00
736,1000158,Triaged,Assigned,108,2025-09-04 20:30:00
737,1000158,Assigned,In Progress,108,2025-09-03 16:30:00
738,1000158,In Progress,Resolved,108,2025-09-04 18:30:00
739,1000159,,New,156,2026-05-02 16:54:00
740,1000159,New,Triaged,156,2026-05-03 04:54:00
741,1000159,Triaged,Assigned,156,2026-05-02 20:54:00
742,1000159,Assigned,In Progress,156,2026-05-03 13:54:00
743,1000160,,New,40,2025-05-19 12:01:00
744,1000160,New,Triaged,40,2025-05-20 04:01:00
745,1000160,Triaged,Assigned,40,2025-05-20 10:01:00
746,1000160,Assigned,In Progress,40,2025-05-19 18:01:00
747,1000160,In Progress,Resolved,40,2025-05-21 20:01:00
748,1000160,Resolved,Closed,40,2025-05-20 03:01:00
749,1000161,,New,84,2024-09-19 09:07:00
750,1000161,New,Triaged,84,2024-09-19 13:07:00
751,1000161,Triaged,Assigned,84,2024-09-19 19:07:00
752,1000162,,New,16,2024-09-10 14:39:00
753,1000162,New,Triaged,16,2024-09-11 08:39:00
754,1000162,Triaged,Assigned,16,2024-09-11 14:39:00
755,1000162,Assigned,In Progress,16,2024-09-11 20:39:00
756,1000162,In Progress,Resolved,16,2024-09-13 02:39:00
757,1000163,,New,64,2026-02-15 12:00:00
758,1000163,New,Triaged,64,2026-02-15 22:00:00
759,1000163,Triaged,Assigned,64,2026-02-15 18:00:00
760,1000163,Assigned,In Progress,64,2026-02-17 15:00:00
761,1000163,In Progress,Escalated,64,2026-02-17 04:00:00
762,1000164,,New,52,2024-10-15 08:08:00
763,1000164,New,Triaged,52,2024-10-15 23:08:00
764,1000164,Triaged,Assigned,52,2024-10-16 18:08:00
765,1000165,,New,98,2025-09-02 15:22:00
766,1000165,New,Triaged,98,2025-09-03 08:22:00
767,1000165,Triaged,Assigned,98,2025-09-03 19:22:00
768,1000165,Assigned,In Progress,98,2025-09-04 09:22:00
769,1000165,In Progress,Resolved,98,2025-09-05 15:22:00
770,1000166,,New,85,2026-05-29 14:54:00
771,1000166,New,Triaged,85,2026-05-30 04:54:00
772,1000166,Triaged,Assigned,85,2026-05-30 08:54:00
773,1000166,Assigned,In Progress,85,2026-05-29 23:54:00
774,1000166,In Progress,Escalated,85,2026-06-01 10:54:00
775,1000167,,New,143,2025-04-17 12:35:00
776,1000167,New,Triaged,143,2025-04-17 15:35:00
777,1000167,Triaged,Assigned,143,2025-04-18 02:35:00
778,1000167,Assigned,In Progress,143,2025-04-17 18:35:00
779,1000168,,New,265,2025-11-17 16:06:00
780,1000168,New,Triaged,265,2025-11-18 01:06:00
781,1000168,Triaged,Assigned,265,2025-11-17 22:06:00
782,1000169,,New,74,2026-03-31 14:47:00
783,1000169,New,Triaged,74,2026-04-01 03:47:00
784,1000169,Triaged,Assigned,74,2026-04-01 00:47:00
785,1000169,Assigned,In Progress,74,2026-04-02 08:47:00
786,1000169,In Progress,Resolved,74,2026-04-01 14:47:00
787,1000170,,New,182,2026-01-02 09:35:00
788,1000170,New,Triaged,182,2026-01-03 03:35:00
789,1000170,Triaged,Assigned,182,2026-01-02 19:35:00
790,1000170,Assigned,In Progress,182,2026-01-04 15:35:00
791,1000170,In Progress,Resolved,182,2026-01-05 05:35:00
792,1000171,,New,151,2024-12-14 12:59:00
793,1000171,New,Triaged,151,2024-12-15 06:59:00
794,1000171,Triaged,Assigned,151,2024-12-15 04:59:00
795,1000171,Assigned,In Progress,151,2024-12-15 06:59:00
796,1000171,In Progress,Resolved,151,2024-12-16 12:59:00
797,1000172,,New,6,2025-05-15 08:14:00
798,1000172,New,Triaged,6,2025-05-16 02:14:00
799,1000172,Triaged,Assigned,6,2025-05-15 18:14:00
800,1000172,Assigned,In Progress,6,2025-05-17 14:14:00
801,1000172,In Progress,Resolved,6,2025-05-16 00:14:00
802,1000173,,New,57,2026-05-04 13:31:00
803,1000173,New,Triaged,57,2026-05-04 22:31:00
804,1000173,Triaged,Assigned,57,2026-05-05 09:31:00
805,1000173,Assigned,In Progress,57,2026-05-05 07:31:00
806,1000173,In Progress,Resolved,57,2026-05-05 13:31:00
807,1000173,Resolved,Closed,57,2026-05-06 05:31:00
808,1000174,,New,65,2025-11-12 15:54:00
809,1000174,New,Triaged,65,2025-11-13 09:54:00
810,1000174,Triaged,Assigned,65,2025-11-12 19:54:00
811,1000174,Assigned,In Progress,65,2025-11-14 06:54:00
812,1000175,,New,163,2025-01-11 15:47:00
813,1000175,New,Triaged,163,2025-01-12 02:47:00
814,1000175,Triaged,Assigned,163,2025-01-12 01:47:00
815,1000175,Assigned,In Progress,163,2025-01-12 15:47:00
816,1000175,In Progress,Resolved,163,2025-01-11 23:47:00
817,1000176,,New,14,2025-09-11 14:12:00
818,1000176,New,Triaged,14,2025-09-12 05:12:00
819,1000176,Triaged,Assigned,14,2025-09-12 12:12:00
820,1000176,Assigned,In Progress,14,2025-09-13 05:12:00
821,1000176,In Progress,Resolved,14,2025-09-13 14:12:00
822,1000176,Resolved,Closed,14,2025-09-12 15:12:00
823,1000177,,New,8,2026-05-09 16:09:00
824,1000177,New,Triaged,8,2026-05-10 04:09:00
825,1000177,Triaged,Assigned,8,2026-05-11 04:09:00
826,1000178,,New,271,2025-04-11 12:32:00
827,1000178,New,Triaged,271,2025-04-11 20:32:00
828,1000178,Triaged,Assigned,271,2025-04-12 12:32:00
829,1000178,Assigned,In Progress,271,2025-04-13 06:32:00
830,1000179,,New,245,2025-04-12 15:43:00
831,1000179,New,Triaged,245,2025-04-12 18:43:00
832,1000179,Triaged,Assigned,245,2025-04-14 03:43:00
833,1000179,Assigned,In Progress,245,2025-04-13 03:43:00
834,1000179,In Progress,Resolved,245,2025-04-15 15:43:00
835,1000180,,New,148,2025-01-09 14:39:00
836,1000180,New,Triaged,148,2025-01-09 22:39:00
837,1000180,Triaged,Assigned,148,2025-01-10 06:39:00
838,1000180,Assigned,In Progress,148,2025-01-11 11:39:00
839,1000180,In Progress,Resolved,148,2025-01-12 14:39:00
840,1000181,,New,151,2025-06-09 15:44:00
841,1000181,New,Triaged,151,2025-06-10 07:44:00
842,1000181,Triaged,Assigned,151,2025-06-10 01:44:00
843,1000181,Assigned,In Progress,151,2025-06-10 15:44:00
844,1000182,,New,156,2025-08-30 09:23:00
845,1000182,New,Triaged,156,2025-08-30 14:23:00
846,1000182,Triaged,Assigned,156,2025-08-30 17:23:00
847,1000183,,New,107,2025-08-19 11:38:00
848,1000183,New,Triaged,107,2025-08-19 17:38:00
849,1000183,Triaged,Assigned,107,2025-08-20 21:38:00
850,1000184,,New,103,2025-03-06 15:46:00
851,1000184,New,Triaged,103,2025-03-07 02:46:00
852,1000184,Triaged,Assigned,103,2025-03-07 05:46:00
853,1000184,Assigned,In Progress,103,2025-03-08 09:46:00
854,1000185,,New,2,2024-10-04 14:44:00
855,1000185,New,Triaged,2,2024-10-05 06:44:00
856,1000185,Triaged,Assigned,2,2024-10-04 20:44:00
857,1000185,Assigned,In Progress,2,2024-10-05 02:44:00
858,1000185,In Progress,Pending Student,2,2024-10-06 18:44:00
859,1000186,,New,137,2026-05-31 13:00:00
860,1000186,New,Triaged,137,2026-06-01 07:00:00
861,1000186,Triaged,Assigned,137,2026-05-31 23:00:00
862,1000186,Assigned,In Progress,137,2026-06-02 13:00:00
863,1000187,,New,44,2026-05-04 11:53:00
864,1000187,New,Triaged,44,2026-05-04 18:53:00
865,1000187,Triaged,Assigned,44,2026-05-05 23:53:00
866,1000187,Assigned,In Progress,44,2026-05-05 05:53:00
867,1000188,,New,103,2025-04-16 14:39:00
868,1000188,New,Triaged,103,2025-04-16 17:39:00
869,1000188,Triaged,Assigned,103,2025-04-17 04:39:00
870,1000188,Assigned,In Progress,103,2025-04-16 23:39:00
871,1000188,In Progress,Resolved,103,2025-04-16 22:39:00
872,1000189,,New,108,2026-06-22 16:54:00
873,1000189,New,Triaged,108,2026-06-22 18:54:00
874,1000189,Triaged,Assigned,108,2026-06-23 04:54:00
875,1000189,Assigned,In Progress,108,2026-06-24 10:54:00
876,1000189,In Progress,Pending Parent,108,2026-06-23 12:54:00
877,1000190,,New,128,2025-09-02 11:11:00
878,1000190,New,Triaged,128,2025-09-02 21:11:00
879,1000190,Triaged,Assigned,128,2025-09-03 17:11:00
880,1000190,Assigned,In Progress,128,2025-09-03 14:11:00
